game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
245104,2009-06-11,140,141,Texas Rangers,Toronto Blue Jays,53,57,160.7,173.7,166,154,1.03,0.89,87,77,0.54,0.44,75,63,0.47,0.36,108,137,0.67,0.79,23,16,0.14,0.09,4.87,3.99,1.5,1.25,6.05,7.1,1.44,2.17,1.29,0.83,4.2,3.26
245098,2009-06-11,111,147,Boston Red Sox,New York Yankees,56,57,175.3,189.0,151,175,0.86,0.93,54,99,0.31,0.52,70,84,0.4,0.44,149,168,0.85,0.89,15,37,0.09,0.2,2.77,4.71,1.26,1.37,7.65,8.0,2.13,2.0,0.77,1.76,3.59,4.0
245099,2009-06-11,121,143,New York Mets,Philadelphia Phillies,56,56,178.3,191.7,161,165,0.9,0.86,57,75,0.32,0.39,73,93,0.41,0.49,142,163,0.8,0.85,11,21,0.06,0.11,2.88,3.52,1.31,1.35,7.17,7.65,1.95,1.75,0.56,0.99,3.68,4.37
245091,2009-06-11,139,108,Tampa Bay Rays,Los Angeles Angels,60,53,183.0,167.0,167,189,0.91,1.13,76,106,0.42,0.63,77,83,0.42,0.5,146,139,0.8,0.83,20,15,0.11,0.09,3.74,5.71,1.33,1.63,7.18,7.49,1.9,1.67,0.98,0.81,3.79,4.47
245101,2009-06-11,110,136,Baltimore Orioles,Seattle Mariners,58,58,206.0,186.0,211,176,1.02,0.95,104,70,0.5,0.38,80,103,0.39,0.55,159,147,0.77,0.79,27,14,0.13,0.08,4.54,3.39,1.41,1.5,6.95,7.11,1.99,1.43,1.18,0.68,3.5,4.98
245096,2009-06-11,114,118,Cleveland Indians,Kansas City Royals,60,52,201.3,160.3,185,159,0.92,0.99,104,79,0.52,0.49,106,77,0.53,0.48,169,139,0.84,0.87,27,16,0.13,0.1,4.65,4.43,1.45,1.47,7.55,7.8,1.59,1.81,1.21,0.9,4.74,4.32
245093,2009-06-11,120,113,Washington Nationals,Cincinnati Reds,54,55,190.7,177.3,208,150,1.09,0.85,117,66,0.61,0.37,104,88,0.55,0.5,139,147,0.73,0.83,15,14,0.08,0.08,5.52,3.35,1.64,1.34,6.56,7.46,1.34,1.67,0.71,0.71,4.91,4.47
245102,2009-06-11,109,137,Arizona Diamondbacks,San Francisco Giants,59,55,195.7,170.0,210,158,1.07,0.93,102,68,0.52,0.4,81,83,0.41,0.49,164,136,0.84,0.8,14,12,0.07,0.07,4.69,3.6,1.49,1.42,7.54,7.2,2.02,1.64,0.64,0.64,3.73,4.39
245094,2009-06-11,158,115,Milwaukee Brewers,Colorado Rockies,58,57,178.3,170.3,136,200,0.76,1.17,63,90,0.35,0.53,73,54,0.41,0.32,157,137,0.88,0.8,14,19,0.08,0.11,3.18,4.76,1.17,1.49,7.92,7.24,2.15,2.54,0.71,1.0,3.68,2.85
245095,2009-06-11,145,116,Chicago White Sox,Detroit Tigers,59,56,180.3,171.0,182,164,1.01,0.96,73,79,0.4,0.46,80,87,0.44,0.51,157,133,0.87,0.78,15,17,0.08,0.1,3.64,4.16,1.45,1.47,7.84,7.0,1.96,1.53,0.75,0.89,3.99,4.58
245092,2009-06-11,117,112,Houston Astros,Chicago Cubs,57,55,198.3,157.0,208,137,1.05,0.87,93,77,0.47,0.49,98,101,0.49,0.64,160,151,0.81,0.96,25,18,0.13,0.11,4.22,4.41,1.54,1.52,7.26,8.66,1.63,1.5,1.13,1.03,4.45,5.79
245100,2009-06-11,144,134,Atlanta Braves,Pittsburgh Pirates,58,56,178.3,163.7,177,150,0.99,0.92,80,75,0.45,0.46,83,94,0.47,0.57,163,112,0.91,0.68,10,13,0.06,0.08,4.04,4.12,1.46,1.49,8.23,6.16,1.96,1.19,0.5,0.71,4.19,5.17
245103,2009-06-11,146,138,Florida Marlins,St. Louis Cardinals,60,57,210.7,175.3,203,146,0.96,0.83,96,81,0.46,0.46,113,76,0.54,0.43,206,142,0.98,0.81,20,23,0.09,0.13,4.1,4.16,1.5,1.27,8.8,7.29,1.82,1.87,0.85,1.18,4.83,3.9
245097,2009-06-11,133,142,Oakland Athletics,Minnesota Twins,58,61,202.0,178.3,190,164,0.94,0.92,97,81,0.48,0.45,88,70,0.44,0.39,181,140,0.9,0.79,21,24,0.1,0.13,4.32,4.09,1.38,1.31,8.06,7.07,2.06,2.0,0.94,1.21,3.92,3.53
