Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2014-04-20,CLE,TOR,6,4,102,-112,-103,-107,8.5,8.5,8.5,8.5,-110,-110,-115,105
2014-04-20,DET,LAA,2,1,-147,137,-139,129,9.0,9.0,9.0,9.0,-105,-115,-105,-105
2014-04-20,NYM,ATL,4,3,100,-110,-113,103,7.5,7.5,7.5,7.5,-120,100,115,-125
2014-04-20,MIA,SEA,3,2,-109,-101,-110,100,8.5,8.5,8.0,8.0,100,-120,106,-116
2014-04-20,PIT,MIL,2,3,-123,113,-128,118,7.5,7.5,6.5,6.5,100,-120,-114,104
2014-04-20,WAS,SLC,3,2,-140,130,-151,141,7.5,7.5,7.0,7.0,100,-120,112,-122
2014-04-20,TB,NYY,1,5,-122,112,-130,120,8.5,8.5,8.5,8.5,-110,-110,105,-115
2014-04-20,KC,MIN,3,8,-200,185,-175,165,8.0,8.0,8.0,8.0,-110,-110,105,-115
2014-04-20,CHC,CIN,2,8,-105,-105,126,-136,9.5,9.5,9.0,9.0,-115,-105,106,-116
2014-04-20,TEX,CHW,2,16,-175,165,-172,162,9.5,9.5,9.0,9.0,-105,-115,105,-115
2014-04-20,OAK,HOU,4,1,-205,190,-260,240,8.0,8.0,8.0,8.0,-110,-110,-115,105
2014-04-20,LAD,ARI,4,1,-150,140,-139,129,8.0,8.0,7.5,7.5,-105,-115,110,-120
2014-04-20,COL,PHI,9,10,-155,145,-154,144,10.0,10.0,9.5,9.5,100,-120,-120,100
2014-04-20,SD,SF,3,4,-105,-105,-111,101,7.5,7.5,7.0,7.0,-105,-115,-115,105
2014-04-20,BOS,BAL,6,5,-155,145,-153,148,9.0,9.0,8.0,8.0,-120,100,100,-110
