Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2014-09-06,CIN,NYM,2,1,-164,154,-152,142,7.0,7.0,7.0,7.0,100,-120,113,-123
2014-09-06,BOS,TOR,4,3,-134,124,-131,121,9.0,9.0,9.5,9.5,-120,100,-103,-107
2014-09-06,MIL,SLC,3,5,-119,109,-103,-107,8.0,8.0,7.5,7.5,-120,100,-115,105
2014-09-06,CHC,PIT,0,5,124,-134,150,-160,7.5,7.5,7.0,7.0,-110,-110,-110,-110
2014-09-06,CLE,CHW,3,1,-160,150,-157,147,7.5,7.5,7.0,7.0,105,-125,110,-120
2014-09-06,COL,SD,7,6,-122,112,-129,119,9.0,9.0,9.0,9.0,100,-120,-115,105
2014-09-06,MIN,LAA,5,8,-105,-105,-117,107,8.0,8.0,8.5,8.5,-125,105,107,-117
2014-09-06,OAK,HOU,4,3,-194,183,-215,195,8.0,8.0,7.5,7.5,100,-120,-105,-105
2014-09-06,WAS,PHI,1,3,-185,175,-169,159,7.5,7.5,8.0,8.0,-115,-105,-110,100
2014-09-06,NYY,KC,6,2,-112,102,-121,111,8.5,8.5,7.5,7.5,-105,-115,-105,-105
2014-09-06,TB,BAL,3,2,-150,140,-134,124,7.5,7.5,7.0,7.0,-105,-115,-110,100
2014-09-06,LAD,ARI,5,2,-205,190,-195,183,7.0,7.0,6.5,6.5,100,-120,-127,117
2014-09-06,TEX,SEA,2,4,125,-135,138,-148,10.0,10.0,9.0,9.0,-115,-105,-125,105
2014-09-06,MIA,ATL,3,4,112,-122,107,-117,7.0,7.0,7.0,7.0,-125,105,100,-110
2014-09-06,DET,SF,4,5,-115,105,-137,127,7.0,7.0,7.0,7.0,105,-125,-111,101
2014-09-06,CHC,PIT,0,5,140,-150,150,-160,7.5,7.5,7.0,7.0,-105,-105,-110,-110
