Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2014-05-07,PIT,SF,4,3,-136,126,-149,139,7.5,7.5,7.0,7.0,105,-125,102,-112
2014-05-07,MIA,NYM,1,0,-122,112,-109,-101,7.5,7.5,7.5,7.5,100,-120,110,-120
2014-05-07,WAS,LAD,3,2,-148,138,-144,134,6.5,6.5,6.5,6.5,-125,105,-120,100
2014-05-07,MIL,ARI,2,3,-138,128,-150,140,8.0,8.0,8.0,8.0,-125,105,100,-110
2014-05-07,OAK,SEA,4,6,120,-130,105,-115,7.0,7.0,7.0,7.0,-105,-115,-114,104
2014-05-07,SD,KC,0,8,-105,-105,-102,-108,6.5,6.5,6.0,6.0,-110,-110,115,-125
2014-05-07,CLE,MIN,4,3,-157,147,-157,147,7.5,7.5,8.0,8.0,-115,-105,107,-117
2014-05-07,TOR,PHI,10,0,-115,105,-109,-101,7.5,7.5,8.0,8.0,100,-120,-102,-108
2014-05-07,DET,HOU,3,2,-240,220,-197,184,9.0,9.0,8.5,8.5,-105,-115,-115,-105
2014-05-07,TB,BAL,3,4,-130,120,-122,112,8.0,8.0,7.5,7.5,-110,-110,-120,110
2014-05-07,BOS,CIN,4,3,-146,136,-157,147,8.5,8.5,8.5,8.5,-115,-105,100,-120
2014-05-07,ATL,SLC,1,7,119,-129,100,-110,7.0,7.0,7.0,7.0,105,-125,117,-127
2014-05-07,TEX,COL,2,9,-126,116,-124,114,9.5,9.5,9.5,9.5,100,-120,110,-120
2014-05-07,CHW,CHC,8,3,-131,121,-105,-105,8.0,8.0,8.5,8.5,100,-120,-109,-101
2014-05-07,LAA,NYY,2,9,-128,118,-137,127,8.5,8.5,8.5,8.5,-120,100,-110,-110
2014-05-07,OAK,SEA,4,6,-148,138,-159,149,8.0,8.0,7.5,7.5,100,-120,-105,-105
