Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2014-05-22,SEA,HOU,3,1,-124,114,-156,146,7.5,7.5,7.5,7.5,-105,-115,-112,102
2014-05-22,NYM,LAD,5,3,152,-162,139,-149,6.5,6.5,7.0,7.0,-115,-105,-103,-107
2014-05-22,BOS,TOR,2,7,-136,126,-154,144,9.0,9.0,8.5,8.5,105,-125,-103,-107
2014-05-22,ATL,MIL,5,4,-128,118,-138,128,7.0,7.0,7.0,7.0,-125,105,-117,107
2014-05-22,SLC,ARI,4,2,-154,144,-148,138,7.5,7.5,7.5,7.5,100,-120,116,-126
2014-05-22,CHW,NYY,3,2,109,-119,-153,143,9.5,9.5,7.0,7.0,-105,-115,-112,102
2014-05-22,MIA,PHI,4,3,-109,-101,102,-112,7.5,7.5,7.0,7.0,105,-125,104,-114
2014-05-22,SD,CHC,1,5,-149,139,-140,130,7.0,7.0,7.0,7.0,105,-125,117,-127
2014-05-22,TB,OAK,5,2,110,-120,-108,-102,7.0,7.0,7.0,7.0,-120,100,110,-120
2014-05-22,PIT,WAS,3,1,-128,118,-126,116,8.0,8.0,7.5,7.5,-115,-105,103,-113
2014-05-22,BAL,CLE,7,8,-147,137,-140,130,8.5,8.5,8.5,8.5,-110,-110,-125,115
2014-05-22,DET,TEX,2,9,103,-113,103,-113,8.0,8.0,7.5,7.5,100,-120,-110,100
2014-05-22,COL,SF,2,4,-115,-105,-110,104,9.5,9.5,9.5,9.5,-110,-110,-114,-108
