Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2014-05-01,MIN,LAD,4,9,130,-140,142,-152,8.0,8.0,8.5,8.5,-120,100,-110,100
2014-05-01,NYY,SEA,2,4,107,-117,-150,140,7.0,7.0,9.0,9.0,-125,105,-105,-105
2014-05-01,MIA,ATL,5,4,123,-133,126,-136,7.0,7.0,7.5,7.5,-105,-115,107,-117
2014-05-01,BOS,TB,1,2,-149,139,-112,102,8.5,8.5,9.0,9.0,-115,-105,-115,105
2014-05-01,CIN,MIL,8,3,-119,109,-117,107,7.5,7.5,7.0,7.0,105,-125,-110,100
2014-05-01,KC,TOR,3,7,-117,107,101,-111,7.5,7.5,8.5,8.5,-125,105,110,-120
2014-05-01,COL,NYM,7,4,-128,118,-132,122,9.5,9.5,9.5,9.5,-105,-115,105,-115
2014-05-01,MIN,LAD,4,9,105,-115,-109,-101,9.0,9.0,9.0,9.0,100,-120,105,-115
2014-05-01,BAL,PIT,5,1,-135,125,-118,108,8.5,8.5,8.5,8.5,-115,-105,-115,105
2014-05-01,BAL,PIT,5,1,-134,124,-131,121,8.5,8.5,8.5,8.5,100,-120,100,-110
2014-05-01,BOS,TB,1,2,-145,135,-155,145,8.5,8.5,9.0,9.0,-115,-105,-115,105
