Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2014-09-09,SF,ARI,5,1,-165,155,-161,151,7.0,7.0,6.5,6.5,-120,100,110,-120
2014-09-09,WAS,ATL,6,4,-135,125,-150,140,7.0,7.0,7.0,7.0,-110,-110,115,-125
2014-09-09,TOR,CHC,9,2,-135,125,-145,135,8.0,8.0,7.5,7.5,-120,100,-110,100
2014-09-09,CIN,SLC,9,5,120,-130,126,-136,7.5,7.5,7.0,7.0,-105,-115,-105,-105
2014-09-09,MIL,MIA,3,6,-147,137,-137,127,8.0,8.0,8.0,8.0,-115,-105,-105,-105
2014-09-09,DET,KC,4,2,-160,150,-167,157,7.5,7.5,7.5,7.5,-115,-105,-110,100
2014-09-09,LAD,SD,3,6,-135,125,-128,118,7.0,7.0,7.0,7.0,-105,-115,-120,110
2014-09-09,NYY,TB,3,4,-122,112,-134,124,7.5,7.5,7.0,7.0,-115,-105,-115,105
2014-09-09,CLE,MIN,3,4,-172,162,-165,155,8.5,8.5,8.5,8.5,-120,100,-115,105
2014-09-09,PHI,PIT,4,3,127,-137,127,-137,8.0,8.0,8.0,8.0,100,-120,-114,104
2014-09-09,NYM,COL,2,0,-163,153,-177,167,7.5,7.5,7.0,7.0,-105,-115,110,-120
2014-09-09,CHW,OAK,2,11,160,-170,183,-195,8.0,8.0,8.5,8.5,-110,-110,100,-110
2014-09-09,SEA,HOU,1,2,-143,133,-146,136,7.0,7.0,7.0,7.0,-120,100,120,-130
2014-09-09,TEX,LAA,3,9,148,-158,130,-140,9.5,9.5,9.0,9.0,-110,-110,-120,110
2014-09-09,BOS,BAL,1,4,112,-122,116,-126,9.0,9.0,8.5,8.5,-110,-110,-120,110
