Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2014-08-15,TB,NYY,5,0,-136,126,-130,120,7.0,7.0,7.0,7.0,-110,-110,115,-125
2014-08-15,LAD,MIL,3,6,-171,161,-170,160,7.0,7.0,6.5,6.5,-105,-115,-115,105
2014-08-15,ATL,OAK,7,2,-116,106,-135,125,7.5,7.5,7.0,7.0,105,-125,-115,105
2014-08-15,NYM,CHC,3,2,-143,133,-152,142,7.0,7.0,7.0,7.0,-120,100,-108,-102
2014-08-15,COL,CIN,2,3,121,-131,137,-147,9.0,9.0,9.0,9.0,-115,-105,107,-117
2014-08-15,SLC,SD,4,2,-128,118,-135,125,7.5,7.5,7.0,7.0,100,-120,110,-120
2014-08-15,CHW,TOR,11,5,124,-134,132,-142,8.5,8.5,9.0,9.0,-115,-105,105,-115
2014-08-15,DET,SEA,2,7,-138,128,-131,121,8.5,8.5,8.5,8.5,100,-120,-110,100
2014-08-15,MIA,ARI,2,3,-133,123,-135,125,8.0,8.0,7.5,7.5,-105,-115,110,-120
2014-08-15,SF,PHI,3,5,-136,126,-150,140,6.5,6.5,6.0,6.0,100,-120,120,-130
2014-08-15,CLE,BAL,2,1,-161,151,-153,143,7.0,7.0,7.0,7.0,-120,100,110,-120
2014-08-15,BOS,HOU,3,5,-128,118,-148,138,9.0,9.0,8.0,8.0,-110,-110,-103,-107
2014-08-15,TEX,LAA,4,5,179,-189,183,-195,8.5,8.5,9.5,9.5,-110,-110,-110,100
2014-08-15,WAS,PIT,5,4,-160,150,-152,142,7.0,7.0,7.5,7.5,-125,105,-102,-108
2014-08-15,MIN,KC,5,6,134,-144,132,-142,8.0,8.0,8.0,8.0,-110,-110,100,-110
