game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058402,2026-05-13,BAL,NYY,,,172,-173,172,-173,2.5,2.5,2.5,2.5,-112,110,-112,110
5058401,2026-05-13,CLE,LAA,,,-146,145,-146,145,1.5,1.5,1.5,1.5,121,-135,121,-135
5058403,2026-05-13,PIT,COL,,,-165,163,-165,163,1.5,1.5,1.5,1.5,-110,-104,-110,-104
5058404,2026-05-13,CIN,WSH,,,-148,146,-148,146,9.5,9.5,9.5,9.5,105,-110,105,-110
5058405,2026-05-13,BOS,PHI,,,-122,122,-122,122,1.5,1.5,1.5,1.5,-126,115,-126,115
5058406,2026-05-13,TOR,TB,,,-141,138,-141,138,1.5,1.5,1.5,1.5,-107,-104,-107,-104
5058407,2026-05-13,NYM,DET,,,-104,100,-104,100,2.5,2.5,2.5,2.5,110,-121,110,-121
5058408,2026-05-13,ATL,CHC,,,124,-129,124,-129,2.5,2.5,2.5,2.5,-109,104,-109,104
5058409,2026-05-13,CHW,KC,,,100,-102,100,-102,2.5,2.5,2.5,2.5,107,-124,107,-124
5058410,2026-05-13,MIN,MIA,,,116,-119,116,-119,2.5,2.5,2.5,2.5,-120,108,-120,108
5058411,2026-05-13,MIL,SD,,,-142,139,-142,139,1.5,1.5,1.5,1.5,123,-133,123,-133
5058412,2026-05-13,TEX,ARI,,,-104,102,-104,102,2.5,2.5,2.5,2.5,-104,-110,-104,-110
5058413,2026-05-13,HOU,SEA,,,114,-119,114,-119,2.5,2.5,2.5,2.5,110,-118,110,-118
5058414,2026-05-13,OAK,STL,,,-130,126,-130,126,2.5,2.5,2.5,2.5,-118,111,-118,111
5058415,2026-05-13,LAD,SF,,,-223,217,-223,217,2.5,2.5,2.5,2.5,-107,102,-107,102
