game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058416,2026-05-14,PIT,COL,,,-161,157,-161,157,7.5,7.5,7.5,7.5,-115,103,-115,103
5058417,2026-05-14,CIN,WSH,,,-143,141,-143,141,8.5,8.5,8.5,8.5,115,-117,115,-117
5058418,2026-05-14,NYM,DET,,,-148,145,-148,145,7.5,7.5,7.5,7.5,118,-126,118,-126
5058419,2026-05-14,MIN,MIA,,,-114,112,-114,112,8.5,8.5,8.5,8.5,-113,105,-113,105
5058420,2026-05-14,MIL,SD,,,-139,135,-139,135,7.5,7.5,7.5,7.5,-121,110,-121,110
5058421,2026-05-14,HOU,SEA,,,110,-114,110,-114,9.5,9.5,9.5,9.5,114,-124,114,-124
5058422,2026-05-14,OAK,STL,,,-102,102,-102,102,9.5,9.5,9.5,9.5,-111,105,-111,105
5058423,2026-05-14,BOS,PHI,,,-102,-102,-102,-102,7.5,7.5,7.5,7.5,116,-124,116,-124
5058424,2026-05-14,ATL,CHC,,,-148,141,-148,141,7.5,7.5,7.5,7.5,-108,105,-108,105
5058425,2026-05-14,CHW,KC,,,124,-131,124,-131,8.5,8.5,8.5,8.5,110,-115,110,-115
5058426,2026-05-14,LAD,SF,,,-161,154,-161,154,8.5,8.5,8.5,8.5,105,-110,105,-110
