game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058269,2026-05-03,MIN,TOR,,,-101,-102,-101,-102,8.5,8.5,8.5,8.5,109,-117,109,-117
5058270,2026-05-03,NYY,BAL,,,-210,203,-210,203,8.5,8.5,8.5,8.5,-122,120,-122,120
5058271,2026-05-03,PIT,CIN,,,-108,107,-108,107,7.5,7.5,7.5,7.5,-103,-104,-103,-104
5058272,2026-05-03,BOS,HOU,,,-151,146,-151,146,8.5,8.5,8.5,8.5,-120,114,-120,114
5058273,2026-05-03,WSH,MIL,,,122,-128,122,-128,8.5,8.5,8.5,8.5,-112,104,-112,104
5058274,2026-05-03,MIA,PHI,,,131,-134,131,-134,8.5,8.5,8.5,8.5,112,-112,112,-112
5058275,2026-05-03,TB,SF,,,-119,118,-119,118,8.5,8.5,8.5,8.5,105,-108,105,-108
5058276,2026-05-03,STL,LAD,,,134,-138,134,-138,9.5,9.5,9.5,9.5,-101,-105,-101,-105
5058277,2026-05-03,CHC,ARI,,,-145,142,-145,142,11.5,11.5,11.5,11.5,-118,115,-118,115
5058278,2026-05-03,COL,ATL,,,148,-149,148,-149,10.5,10.5,10.5,10.5,101,-105,101,-105
5058279,2026-05-03,OAK,CLE,,,108,-111,108,-111,9.5,9.5,9.5,9.5,108,-110,108,-110
5058280,2026-05-03,LAA,NYM,,,124,-126,124,-126,8.5,8.5,8.5,8.5,-120,113,-120,113
5058281,2026-05-03,SD,CHW,,,-167,163,-167,163,8.5,8.5,8.5,8.5,-100,-105,-100,-105
5058282,2026-05-03,SEA,KC,,,-109,108,-109,108,7.5,7.5,7.5,7.5,-117,109,-117,109
5058283,2026-05-03,DET,TEX,,,-112,110,-112,110,8.5,8.5,8.5,8.5,106,-113,106,-113
