game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5059062,2026-07-01,BAL,CHW,,,-130,125,-130,125,10.5,10.5,10.5,10.5,104,-111,104,-111
5059063,2026-07-01,CLE,TEX,,,-104,100,-104,100,7.5,7.5,7.5,7.5,-115,111,-115,111
5059064,2026-07-01,NYY,DET,,,-130,127,-130,127,9.5,9.5,9.5,9.5,100,-102,100,-102
5059065,2026-07-01,BOS,WSH,,,-133,127,-133,127,9.5,9.5,9.5,9.5,-104,102,-104,102
5059066,2026-07-01,CHC,SD,,,-117,115,-117,115,12.5,12.5,12.5,12.5,113,-115,113,-115
5059067,2026-07-01,TOR,NYM,,,100,-102,100,-102,8.5,8.5,8.5,8.5,-111,104,-111,104
5059068,2026-07-01,PHI,PIT,,,-130,125,-130,125,7.5,7.5,7.5,7.5,-120,115,-120,115
5059069,2026-07-01,ATL,STL,,,-125,122,-125,122,9.5,9.5,9.5,9.5,113,-120,113,-120
5059070,2026-07-01,KC,TB,,,120,-125,120,-125,10.5,10.5,10.5,10.5,-102,-104,-102,-104
5059071,2026-07-01,MIL,CIN,,,-150,147,-150,147,8.5,8.5,8.5,8.5,-120,117,-120,117
5059072,2026-07-01,HOU,MIN,,,-125,122,-125,122,8.5,8.5,8.5,8.5,-102,100,-102,100
5059073,2026-07-01,COL,MIA,,,147,-150,147,-150,10.5,10.5,10.5,10.5,-115,111,-115,111
5059074,2026-07-01,OAK,LAD,,,153,-156,153,-156,10.5,10.5,10.5,10.5,-113,106,-113,106
5059075,2026-07-01,ARI,SF,,,-117,115,-117,115,9.5,9.5,9.5,9.5,102,-106,102,-106
