game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058148,2026-04-24,CIN,DET,,,120,-123,120,-123,8.5,8.5,8.5,8.5,-107,100,-107,100
5058149,2026-04-24,BAL,BOS,,,-110,107,-110,107,8.5,8.5,8.5,8.5,-124,116,-124,116
5058150,2026-04-24,TOR,CLE,,,116,-118,116,-118,7.5,7.5,7.5,7.5,-122,118,-122,118
5058151,2026-04-24,NYM,COL,,,-208,201,-208,201,7.5,7.5,7.5,7.5,108,-111,108,-111
5058152,2026-04-24,TB,MIN,,,-116,112,-116,112,7.5,7.5,7.5,7.5,-105,-105,-105,-105
5058153,2026-04-24,ATL,PHI,,,-139,135,-139,135,9.5,9.5,9.5,9.5,116,-123,116,-123
5058154,2026-04-24,KC,LAA,,,-108,106,-108,106,8.5,8.5,8.5,8.5,107,-111,107,-111
5058155,2026-04-24,MIL,PIT,,,118,-120,118,-120,7.5,7.5,7.5,7.5,126,-134,126,-134
5058156,2026-04-24,CHW,WSH,,,-118,114,-118,114,9.5,9.5,9.5,9.5,107,-111,107,-111
5058157,2026-04-24,TEX,OAK,,,-141,137,-141,137,8.5,8.5,8.5,8.5,104,-110,104,-110
5058158,2026-04-24,HOU,NYY,,,135,-137,135,-137,9.5,9.5,9.5,9.5,118,-120,118,-120
5058159,2026-04-24,STL,SEA,,,135,-146,135,-146,7.5,7.5,7.5,7.5,-115,102,-115,102
5058160,2026-04-24,LAD,CHC,,,-154,148,-154,148,8.5,8.5,8.5,8.5,-129,122,-129,122
5058161,2026-04-24,SF,MIA,,,102,-104,102,-104,7.5,7.5,7.5,7.5,-108,104,-108,104
