game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058486,2026-05-19,MIA,ATL,,,126,-127,126,-127,8.5,8.5,8.5,8.5,103,-106,103,-106
5058487,2026-05-19,TB,BAL,,,-108,107,-108,107,7.5,7.5,7.5,7.5,-107,100,-107,100
5058488,2026-05-19,PHI,CIN,,,-133,130,-133,130,8.5,8.5,8.5,8.5,-109,101,-109,101
5058489,2026-05-19,DET,CLE,,,116,-118,116,-118,7.5,7.5,7.5,7.5,-123,116,-123,116
5058490,2026-05-19,WSH,NYM,,,128,-131,128,-131,9.5,9.5,9.5,9.5,114,-119,114,-119
5058491,2026-05-19,NYY,TOR,,,-126,124,-126,124,8.5,8.5,8.5,8.5,-113,111,-113,111
5058492,2026-05-19,KC,BOS,,,119,-122,119,-122,7.5,7.5,7.5,7.5,-103,-102,-103,-102
5058493,2026-05-19,MIN,HOU,,,-127,125,-127,125,8.5,8.5,8.5,8.5,-102,102,-102,102
5058494,2026-05-19,CHC,MIL,,,104,-107,104,-107,7.5,7.5,7.5,7.5,-108,105,-108,105
5058495,2026-05-19,STL,PIT,,,-107,105,-107,105,7.5,7.5,7.5,7.5,-119,116,-119,116
5058496,2026-05-19,COL,TEX,,,107,-110,107,-110,10.5,10.5,10.5,10.5,105,-112,105,-112
5058497,2026-05-19,LAA,OAK,,,-125,121,-125,121,9.5,9.5,9.5,9.5,120,-127,120,-127
5058498,2026-05-19,SEA,CHW,,,-136,132,-136,132,7.5,7.5,7.5,7.5,-110,101,-110,101
5058499,2026-05-19,SD,LAD,,,144,-147,144,-147,8.5,8.5,8.5,8.5,103,-110,103,-110
5058500,2026-05-19,ARI,SF,,,-112,110,-112,110,8.5,8.5,8.5,8.5,-107,101,-107,101
