game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5057772,2026-03-26,NYM,PIT,11,7,-115,104,-115,104,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057773,2026-03-26,MIL,CHW,14,2,-200,165,-200,165,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057774,2026-03-26,CHC,WSH,4,10,-208,175,-208,175,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057775,2026-03-26,BAL,MIN,2,1,-133,125,-133,125,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057776,2026-03-26,CIN,BOS,0,3,135,-159,135,-159,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057777,2026-03-26,HOU,LAA,0,3,-175,160,-175,160,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057778,2026-03-26,SD,DET,2,8,110,-125,110,-125,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057779,2026-03-26,PHI,TEX,5,3,-159,140,-159,140,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057780,2026-03-26,STL,TB,9,7,114,-130,114,-130,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057781,2026-03-26,LAD,ARI,8,2,-250,229,-250,229,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057782,2026-03-26,SEA,CLE,4,6,-185,154,-185,154,8.5,8.5,8.5,8.5,-110,-110,-110,-110
