game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058568,2026-05-25,BAL,TB,,,110,-113,110,-113,7.5,7.5,7.5,7.5,-107,102,-107,102
5058575,2026-05-25,PIT,CHC,,,114,-115,114,-115,1.5,1.5,1.5,1.5,-166,-124,-166,-124
5058569,2026-05-25,CHW,MIN,,,104,-105,104,-105,8.5,8.5,8.5,8.5,100,-104,100,-104
5058570,2026-05-25,MIL,STL,,,-204,200,-204,200,2.5,2.5,2.5,2.5,128,-269,128,-269
5058571,2026-05-25,KC,NYY,,,115,-117,115,-117,2.5,2.5,2.5,2.5,-130,-156,-130,-156
5058572,2026-05-25,NYM,CIN,,,-144,142,-144,142,7.5,7.5,7.5,7.5,-101,-103,-101,-103
5058573,2026-05-25,SF,ARI,,,-124,123,-124,123,7.5,7.5,7.5,7.5,-105,100,-105,100
5058574,2026-05-25,CLE,WSH,,,-161,156,-161,156,8.5,8.5,8.5,8.5,112,-118,112,-118
5058576,2026-05-25,SD,PHI,,,113,-116,113,-116,1.5,1.5,1.5,1.5,-178,-116,-178,-116
5058577,2026-05-25,TEX,HOU,,,-116,114,-116,114,8.5,8.5,8.5,8.5,119,-127,119,-127
5058578,2026-05-25,TOR,MIA,,,-155,151,-155,151,1.5,1.5,1.5,1.5,-238,110,-238,110
5058579,2026-05-25,LAD,COL,,,-298,286,-298,286,2.5,2.5,2.5,2.5,-154,-134,-154,-134
5058580,2026-05-25,OAK,SEA,,,105,-106,105,-106,2.5,2.5,2.5,2.5,-320,133,-320,133
