game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5057791,2026-03-28,STL,TB,6,5,100,-115,100,-115,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057792,2026-03-28,CHC,WSH,10,2,-250,204,-250,204,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057793,2026-03-28,TOR,OAK,8,7,-189,165,-189,165,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057794,2026-03-28,BAL,MIN,1,4,-167,145,-167,145,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057795,2026-03-28,PHI,TEX,4,5,-149,125,-149,125,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057796,2026-03-28,CIN,BOS,6,5,114,-135,114,-135,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057797,2026-03-28,MIA,COL,4,3,-189,165,-189,165,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057798,2026-03-28,NYM,PIT,4,2,-169,145,-169,145,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057799,2026-03-28,HOU,LAA,11,9,-128,118,-128,118,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057800,2026-03-28,MIL,CHW,6,1,-200,165,-200,165,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057801,2026-03-28,ATL,KC,6,2,-149,125,-149,125,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057802,2026-03-28,SF,NYY,1,3,114,-135,114,-135,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057803,2026-03-28,SD,DET,3,0,-105,100,-105,100,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057804,2026-03-28,LAD,ARI,3,2,-250,204,-250,204,8.5,8.5,8.5,8.5,-110,-110,-110,-110
5057805,2026-03-28,SEA,CLE,5,6,-179,150,-179,150,8.5,8.5,8.5,8.5,-110,-110,-110,-110
