game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058632,2026-05-30,CHW,DET,,,107,-108,107,-108,7.5,7.5,7.5,7.5,-104,100,-104,100
5058633,2026-05-30,PIT,MIN,,,-129,126,-129,126,8.5,8.5,8.5,8.5,100,-108,100,-108
5058634,2026-05-30,WSH,SD,,,113,-114,113,-114,7.5,7.5,7.5,7.5,-102,-104,-102,-104
5058635,2026-05-30,BAL,TOR,,,113,-116,113,-116,7.5,7.5,7.5,7.5,-103,-105,-103,-105
5058636,2026-05-30,TEX,KC,,,-112,111,-112,111,7.5,7.5,7.5,7.5,-110,101,-110,101
5058637,2026-05-30,TB,LAA,,,-147,143,-147,143,7.5,7.5,7.5,7.5,118,-127,118,-127
5058638,2026-05-30,CLE,BOS,,,-121,119,-121,119,6.5,6.5,6.5,6.5,-108,103,-108,103
5058639,2026-05-30,NYM,MIA,,,-124,119,-124,119,7.5,7.5,7.5,7.5,118,-123,118,-123
5058640,2026-05-30,HOU,MIL,,,103,-104,103,-104,8.5,8.5,8.5,8.5,-114,107,-114,107
5058641,2026-05-30,CIN,ATL,,,129,-130,129,-130,9.5,9.5,9.5,9.5,100,-107,100,-107
5058642,2026-05-30,STL,CHC,,,128,-131,128,-131,8.5,8.5,8.5,8.5,118,-125,118,-125
5058643,2026-05-30,COL,SF,,,107,-108,107,-108,10.5,10.5,10.5,10.5,-119,112,-119,112
5058644,2026-05-30,OAK,NYY,,,138,-138,138,-138,9.5,9.5,9.5,9.5,-111,100,-111,100
5058645,2026-05-30,SEA,ARI,,,-146,140,-146,140,6.5,6.5,6.5,6.5,-124,114,-124,114
5058646,2026-05-30,LAD,PHI,,,-118,117,-118,117,8.5,8.5,8.5,8.5,100,-107,100,-107
