game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5059285,2026-07-21,PHI,LAD,,,-120,115,-120,115,8.5,8.5,8.5,8.5,-122,120,-122,120
5059286,2026-07-21,CLE,MIN,,,-138,135,-138,135,8.5,8.5,8.5,8.5,115,-117,115,-117
5059287,2026-07-21,NYY,PIT,,,-130,125,-130,125,9.5,9.5,9.5,9.5,104,-108,104,-108
5059288,2026-07-21,TOR,TB,,,100,-102,100,-102,7.5,7.5,7.5,7.5,-102,-102,-102,-102
5059289,2026-07-21,BOS,BAL,,,-130,127,-130,127,8.5,8.5,8.5,8.5,-102,-104,-102,-104
5059290,2026-07-21,ATL,SD,,,-133,130,-133,130,8.5,8.5,8.5,8.5,-122,115,-122,115
5059291,2026-07-21,MIL,NYM,,,-125,122,-125,122,8.5,8.5,8.5,8.5,-115,113,-115,113
5059292,2026-07-21,KC,SF,,,100,-106,100,-106,9.5,9.5,9.5,9.5,111,-117,111,-117
5059293,2026-07-21,TEX,CHW,,,-120,117,-120,117,8.5,8.5,8.5,8.5,-108,106,-108,106
5059294,2026-07-21,CHC,DET,,,-111,108,-111,108,8.5,8.5,8.5,8.5,120,-122,120,-122
5059295,2026-07-21,HOU,MIA,,,-115,113,-115,113,9.5,9.5,9.5,9.5,111,-115,111,-115
5059296,2026-07-21,COL,WSH,,,102,-104,102,-104,12.5,12.5,12.5,12.5,-122,120,-122,120
5059297,2026-07-21,LAA,STL,,,-111,108,-111,108,9.5,9.5,9.5,9.5,111,-115,111,-115
5059298,2026-07-21,ARI,OAK,,,-127,125,-127,125,9.5,9.5,9.5,9.5,-106,100,-106,100
5059299,2026-07-21,SEA,CIN,,,-111,106,-111,106,7.5,7.5,7.5,7.5,104,-111,104,-111
