game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058955,2026-06-23,TOR,HOU,,,-125,120,-125,120,8.5,8.5,8.5,8.5,-104,100,-104,100
5058950,2026-06-23,TB,KC,,,-174,170,-174,170,7.5,7.5,7.5,7.5,-117,113,-117,113
5058951,2026-06-23,DET,NYY,,,102,-104,102,-104,7.5,7.5,7.5,7.5,-106,102,-106,102
5058952,2026-06-23,PIT,SEA,,,117,-120,117,-120,8.5,8.5,8.5,8.5,-111,104,-111,104
5058953,2026-06-23,MIA,TEX,,,-144,141,-144,141,8.5,8.5,8.5,8.5,106,-108,106,-108
5058954,2026-06-23,WSH,PHI,,,156,-160,156,-160,8.5,8.5,8.5,8.5,-113,106,-113,106
5058956,2026-06-23,NYM,CHC,,,-108,104,-108,104,8.5,8.5,8.5,8.5,100,-104,100,-104
5058957,2026-06-23,CIN,MIL,,,102,-104,102,-104,9.5,9.5,9.5,9.5,-108,106,-108,106
5058958,2026-06-23,CHW,CLE,,,106,-108,106,-108,7.5,7.5,7.5,7.5,120,-125,120,-125
5058959,2026-06-23,MIN,LAD,,,156,-163,156,-163,8.5,8.5,8.5,8.5,-120,115,-120,115
5058960,2026-06-23,STL,ARI,,,-106,104,-106,104,8.5,8.5,8.5,8.5,104,-108,104,-108
5058961,2026-06-23,COL,BOS,,,147,-153,147,-153,10.5,10.5,10.5,10.5,-108,104,-108,104
5058962,2026-06-23,LAA,BAL,,,138,-144,138,-144,8.5,8.5,8.5,8.5,-117,115,-117,115
5058963,2026-06-23,SD,ATL,,,104,-106,104,-106,8.5,8.5,8.5,8.5,104,-108,104,-108
5058964,2026-06-23,SF,OAK,,,-115,111,-115,111,8.5,8.5,8.5,8.5,-111,102,-111,102
