game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058523,2026-05-22,CHC,HOU,,,-133,131,-133,131,6.5,6.5,6.5,6.5,-138,127,-138,127
5058524,2026-05-22,PHI,CLE,,,-170,167,-170,167,6.5,6.5,6.5,6.5,-106,101,-106,101
5058525,2026-05-22,CIN,STL,,,-114,111,-114,111,9.5,9.5,9.5,9.5,107,-108,107,-108
5058527,2026-05-22,NYY,TB,,,-143,142,-143,142,7.5,7.5,7.5,7.5,-111,107,-111,107
5058528,2026-05-22,TOR,PIT,,,-154,150,-154,150,8.5,8.5,8.5,8.5,118,-122,118,-122
5058529,2026-05-22,BOS,MIN,,,-147,140,-147,140,7.5,7.5,7.5,7.5,101,-106,101,-106
5058530,2026-05-22,MIA,NYM,,,-104,103,-104,103,7.5,7.5,7.5,7.5,-120,112,-120,112
5058526,2026-05-22,BAL,DET,,,-128,126,-128,126,8.5,8.5,8.5,8.5,103,-107,103,-107
5058531,2026-05-22,ATL,WSH,,,-199,193,-199,193,8.5,8.5,8.5,8.5,-112,105,-112,105
5058532,2026-05-22,MIL,LAD,,,101,-102,101,-102,8.5,8.5,8.5,8.5,104,-104,104,-104
5058533,2026-05-22,KC,SEA,,,114,-115,114,-115,8.5,8.5,8.5,8.5,115,-118,115,-118
5058534,2026-05-22,LAA,TEX,,,154,-156,154,-156,7.5,7.5,7.5,7.5,-108,103,-108,103
5058535,2026-05-22,SD,OAK,,,-120,119,-120,119,8.5,8.5,8.5,8.5,119,-123,119,-123
5058536,2026-05-22,ARI,COL,,,-191,188,-191,188,8.5,8.5,8.5,8.5,-122,117,-122,117
5058537,2026-05-22,SF,CHW,,,102,-105,102,-105,7.5,7.5,7.5,7.5,110,-115,110,-115
