game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5057895,2026-04-05,PIT,BAL,8,2,-120,104,-120,104,8.5,8.5,8.5,8.5,-106,-116,-106,-116
5057896,2026-04-05,WSH,LAD,6,8,145,-169,145,-169,9.0,9.0,9.0,9.0,-103,-120,-103,-120
5057897,2026-04-05,NYY,MIA,6,7,-294,240,-294,240,8.5,8.5,8.5,8.5,-113,-108,-113,-108
5057898,2026-04-05,BOS,SD,6,8,-154,135,-154,135,9.5,9.5,9.5,9.5,100,-120,100,-120
5057899,2026-04-05,CLE,CHC,0,1,110,-130,110,-130,7.5,7.5,7.5,7.5,100,-123,100,-123
5057900,2026-04-05,KC,MIL,5,8,-120,104,-120,104,7.5,7.5,7.5,7.5,-110,-109,-110,-109
5057901,2026-04-05,MIN,TB,1,4,-110,-110,-110,-110,8.0,8.0,8.0,8.0,-109,-112,-109,-112
5057902,2026-04-05,CHW,TOR,3,0,145,-167,145,-167,8.0,8.0,8.0,8.0,-105,-117,-105,-117
5057903,2026-04-05,TEX,CIN,1,2,-125,104,-125,104,7.5,7.5,7.5,7.5,101,-122,101,-122
5057904,2026-04-05,COL,PHI,4,1,129,-154,129,-154,11.0,11.0,11.0,11.0,-121,-102,-121,-102
5057905,2026-04-05,OAK,HOU,12,10,118,-130,118,-130,10.0,10.0,10.0,10.0,-108,-113,-108,-113
5057906,2026-04-05,SF,NYM,2,5,-115,104,-115,104,7.0,7.0,7.0,7.0,-119,-103,-119,-103
5057907,2026-04-05,LAA,SEA,8,7,145,-169,145,-169,9.0,9.0,9.0,9.0,-115,-106,-115,-106
5057908,2026-04-05,ARI,ATL,6,5,-105,-110,-105,-110,9.0,9.0,9.0,9.0,-116,-105,-116,-105
5057909,2026-04-05,DET,STL,3,5,-141,120,-141,120,8.0,8.0,8.0,8.0,-114,-107,-114,-107
6127497,2026-04-05,CLE,CHC,6,5,110,-130,110,-130,7.5,7.5,7.5,7.5,100,-123,100,-123
