game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058501,2026-05-20,PHI,CIN,,,-136,135,-136,135,2.5,2.5,2.5,2.5,113,-119,113,-119
5058502,2026-05-20,TB,BAL,,,-111,108,-111,108,8.5,8.5,8.5,8.5,-103,-102,-103,-102
5058503,2026-05-20,MIN,HOU,,,-136,130,-136,130,8.5,8.5,8.5,8.5,118,-124,118,-124
5058504,2026-05-20,COL,TEX,,,120,-123,120,-123,9.5,9.5,9.5,9.5,-117,107,-117,107
5058505,2026-05-20,ARI,SF,,,-125,123,-125,123,8.5,8.5,8.5,8.5,-118,110,-118,110
5058506,2026-05-20,SEA,CHW,,,-141,140,-141,140,7.5,7.5,7.5,7.5,101,-110,101,-110
5058507,2026-05-20,MIA,ATL,,,179,-184,179,-184,7.5,7.5,7.5,7.5,105,-115,105,-115
5058508,2026-05-20,DET,CLE,,,111,-113,111,-113,7.5,7.5,7.5,7.5,-106,100,-106,100
5058509,2026-05-20,WSH,NYM,,,115,-118,115,-118,9.5,9.5,9.5,9.5,-108,105,-108,105
5058510,2026-05-20,NYY,TOR,,,-160,156,-160,156,8.5,8.5,8.5,8.5,116,-123,116,-123
5058511,2026-05-20,KC,BOS,,,-112,108,-112,108,7.5,7.5,7.5,7.5,-107,105,-107,105
5058512,2026-05-20,CHC,MIL,,,-107,103,-107,103,6.5,6.5,6.5,6.5,104,-107,104,-107
5058513,2026-05-20,STL,PIT,,,-112,107,-112,107,7.5,7.5,7.5,7.5,-105,-102,-105,-102
5058514,2026-05-20,SD,LAD,,,158,-159,158,-159,7.5,7.5,7.5,7.5,104,-106,104,-106
5058515,2026-05-20,LAA,OAK,,,115,-116,115,-116,9.5,9.5,9.5,9.5,-103,-103,-103,-103
