game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058894,2026-06-19,CHC,TOR,,,-113,111,-113,111,7.5,7.5,7.5,7.5,113,-115,113,-115
5058895,2026-06-19,DET,CHW,,,-203,199,-203,199,7.5,7.5,7.5,7.5,-113,111,-113,111
5058896,2026-06-19,NYY,CIN,,,-245,239,-245,239,8.5,8.5,8.5,8.5,-111,104,-111,104
5058897,2026-06-19,MIA,SF,,,-111,108,-111,108,8.5,8.5,8.5,8.5,102,-120,102,-120
5058898,2026-06-19,TB,WSH,,,-115,113,-115,113,7.5,7.5,7.5,7.5,-111,106,-111,106
5058899,2026-06-19,ATL,MIL,,,150,-153,150,-153,7.5,7.5,7.5,7.5,-102,100,-102,100
5058900,2026-06-19,TEX,SD,,,-150,144,-150,144,7.5,7.5,7.5,7.5,117,-125,117,-125
5058901,2026-06-19,HOU,CLE,,,-120,113,-120,113,8.5,8.5,8.5,8.5,-102,-106,-102,-106
5058902,2026-06-19,KC,STL,,,106,-108,106,-108,9.5,9.5,9.5,9.5,120,-125,120,-125
5058903,2026-06-19,COL,PIT,,,127,-130,127,-130,11.5,11.5,11.5,11.5,100,-106,100,-106
5058904,2026-06-19,OAK,LAA,,,-144,141,-144,141,9.5,9.5,9.5,9.5,-111,108,-111,108
5058905,2026-06-19,ARI,MIN,,,-160,156,-160,156,8.5,8.5,8.5,8.5,-108,102,-108,102
5058906,2026-06-19,LAD,BAL,,,-199,190,-199,190,9.5,9.5,9.5,9.5,106,-108,106,-108
5058914,2026-06-19,SEA,BOS,,,-111,108,-111,108,6.5,6.5,6.5,6.5,-113,104,-113,104
