game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5059300,2026-07-22,NYY,PIT,,,-174,170,-174,170,9.5,9.5,9.5,9.5,-102,-104,-102,-104
11093575,2026-07-22,BOS,BAL,,,-144,141,-144,141,9.5,9.5,9.5,9.5,-102,-102,-102,-102
5059301,2026-07-22,MIL,NYM,,,-130,127,-130,127,7.5,7.5,7.5,7.5,100,-102,100,-102
5059302,2026-07-22,KC,SF,,,111,-117,111,-117,8.5,8.5,8.5,8.5,-108,104,-108,104
5059303,2026-07-22,COL,WSH,,,127,-130,127,-130,11.5,11.5,11.5,11.5,102,-104,102,-104
5059304,2026-07-22,ARI,OAK,,,-120,115,-120,115,8.5,8.5,8.5,8.5,-127,122,-127,122
5059305,2026-07-22,SEA,CIN,,,-147,144,-147,144,8.5,8.5,8.5,8.5,106,-111,106,-111
5059306,2026-07-22,LAA,STL,,,-122,120,-122,120,8.5,8.5,8.5,8.5,-113,111,-113,111
5059307,2026-07-22,PHI,LAD,,,113,-115,113,-115,9.5,9.5,9.5,9.5,-102,-104,-102,-104
5059308,2026-07-22,CLE,MIN,,,-120,115,-120,115,7.5,7.5,7.5,7.5,-117,115,-117,115
11084068,2026-07-22,NYY,PIT,,,-174,170,-174,170,9.5,9.5,9.5,9.5,-102,-104,-102,-104
5059309,2026-07-22,TOR,TB,,,-104,100,-104,100,8.5,8.5,8.5,8.5,117,-122,117,-122
5059310,2026-07-22,BOS,BAL,,,-144,141,-144,141,9.5,9.5,9.5,9.5,-102,-102,-102,-102
5059311,2026-07-22,ATL,SD,,,-108,104,-108,104,8.5,8.5,8.5,8.5,-111,108,-111,108
5059313,2026-07-22,CHC,DET,,,-117,113,-117,113,8.5,8.5,8.5,8.5,111,-117,111,-117
5059312,2026-07-22,TEX,CHW,,,-102,100,-102,100,8.5,8.5,8.5,8.5,-111,108,-111,108
5059314,2026-07-22,HOU,MIA,,,-111,106,-111,106,8.5,8.5,8.5,8.5,120,-122,120,-122
