game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
8128168,2026-05-23,CIN,STL,,,100,-102,100,-102,2.5,2.5,2.5,2.5,-112,111,-112,111
5058538,2026-05-23,NYY,TB,,,-119,113,-119,113,7.5,7.5,7.5,7.5,-104,-134,-104,-134
5058539,2026-05-23,CHC,HOU,,,-153,144,-153,144,8.5,8.5,8.5,8.5,,,,
5058540,2026-05-23,TOR,PIT,,,-33233,1686,-33233,1686,7.5,7.5,7.5,7.5,146,-171,146,-171
5058541,2026-05-23,PHI,CLE,,,118,-124,118,-124,7.5,7.5,7.5,7.5,-113,100,-113,100
5058542,2026-05-23,BAL,DET,,,-233,-150,-233,-150,8.5,8.5,8.5,8.5,,,,
5058543,2026-05-23,SF,CHW,,,-213,173,-213,173,8.5,8.5,8.5,8.5,-213,158,-213,158
5058544,2026-05-23,BOS,MIN,,,160,-187,160,-187,8.5,8.5,8.5,8.5,140,-213,140,-213
5058545,2026-05-23,MIA,NYM,,,-1011,713,-1011,713,7.5,7.5,7.5,7.5,155,-209,155,-209
5058546,2026-05-23,ATL,WSH,,,,,,,2.5,2.5,2.5,2.5,,,,
5058547,2026-05-23,KC,SEA,,,-2678,1289,-2678,1289,1.5,1.5,1.5,1.5,232,-331,232,-331
5058548,2026-05-23,CIN,STL,,,100,-102,100,-102,2.5,2.5,2.5,2.5,-112,111,-112,111
5058549,2026-05-23,MIL,LAD,,,107,-110,107,-110,2.5,2.5,2.5,2.5,101,-207,101,-207
5058550,2026-05-23,SD,OAK,,,108,-111,108,-111,2.5,2.5,2.5,2.5,-112,-182,-112,-182
5058551,2026-05-23,LAA,TEX,,,129,-131,129,-131,1.5,1.5,1.5,1.5,-164,-125,-164,-125
5058552,2026-05-23,ARI,COL,,,-178,170,-178,170,1.5,1.5,1.5,1.5,-153,-134,-153,-134
