game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
10824356,2026-07-18,CLE,PIT,,,-120,111,-120,111,7.5,7.5,7.5,7.5,104,-106,104,-106
5059240,2026-07-18,CHC,MIN,,,-130,127,-130,127,8.5,8.5,8.5,8.5,-102,100,-102,100
5059241,2026-07-18,TOR,CHW,,,-106,102,-106,102,8.5,8.5,8.5,8.5,-117,115,-117,115
5059242,2026-07-18,COL,CIN,,,102,-106,102,-106,12.5,12.5,12.5,12.5,-113,106,-113,106
5059243,2026-07-18,PHI,NYM,,,-163,160,-163,160,8.5,8.5,8.5,8.5,-111,104,-111,104
5059245,2026-07-18,BOS,TB,,,-102,-102,-102,-102,9.5,9.5,9.5,9.5,-106,100,-106,100
5059246,2026-07-18,ATL,TEX,,,-106,104,-106,104,8.5,8.5,8.5,8.5,-120,113,-120,113
5059247,2026-07-18,HOU,BAL,,,100,-102,100,-102,8.5,8.5,8.5,8.5,-127,117,-127,117
5059248,2026-07-18,MIL,MIA,,,-133,130,-133,130,8.5,8.5,8.5,8.5,117,-122,117,-122
5059249,2026-07-18,KC,SD,,,-102,-102,-102,-102,11.5,11.5,11.5,11.5,120,-125,120,-125
5059250,2026-07-18,ARI,STL,,,-111,108,-111,108,8.5,8.5,8.5,8.5,-120,111,-120,111
5059244,2026-07-18,CLE,PIT,,,-120,111,-120,111,7.5,7.5,7.5,7.5,104,-106,104,-106
5059251,2026-07-18,NYY,LAD,,,-106,104,-106,104,8.5,8.5,8.5,8.5,-117,114,-117,114
5059252,2026-07-18,SEA,SF,,,-135,133,-135,133,7.5,7.5,7.5,7.5,122,-125,122,-125
5059253,2026-07-18,OAK,WSH,,,-115,111,-115,111,11.5,11.5,11.5,11.5,108,-115,108,-115
5059254,2026-07-18,LAA,DET,,,174,-178,174,-178,8.5,8.5,8.5,8.5,113,-117,113,-117
