game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5059034,2026-06-29,BAL,CHW,,,-127,125,-127,125,9.5,9.5,9.5,9.5,108,-115,108,-115
5059035,2026-06-29,PHI,PIT,,,-102,-102,-102,-102,8.5,8.5,8.5,8.5,-106,101,-106,101
5059038,2026-06-29,CLE,TEX,,,-135,133,-135,133,7.5,7.5,7.5,7.5,-113,106,-113,106
5059036,2026-06-29,NYY,DET,,,-127,125,-127,125,7.5,7.5,7.5,7.5,-115,111,-115,111
5059037,2026-06-29,TOR,NYM,,,-117,115,-117,115,8.5,8.5,8.5,8.5,-111,106,-111,106
5059039,2026-06-29,BOS,WSH,,,-160,153,-160,153,8.5,8.5,8.5,8.5,-104,100,-104,100
5059040,2026-06-29,MIL,CIN,,,-138,135,-138,135,8.5,8.5,8.5,8.5,-122,115,-122,115
5059041,2026-06-29,CHC,SD,,,-144,138,-144,138,11.5,11.5,11.5,11.5,117,-125,117,-125
5059042,2026-06-29,HOU,MIN,,,-130,125,-130,125,8.5,8.5,8.5,8.5,-117,113,-117,113
5059043,2026-06-29,COL,MIA,,,127,-130,127,-130,11.5,11.5,11.5,11.5,-108,104,-108,104
5059044,2026-06-29,SEA,LAA,,,-194,186,-194,186,7.5,7.5,7.5,7.5,-108,106,-108,106
5059045,2026-06-29,OAK,LAD,,,100,-104,100,-104,10.5,10.5,10.5,10.5,-106,102,-106,102
5059046,2026-06-29,ARI,SF,,,-127,122,-127,122,9.5,9.5,9.5,9.5,120,-125,120,-125
