game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058326,2026-05-07,NYY,TEX,,,-139,135,-139,135,8.5,8.5,8.5,8.5,-113,111,-113,111
5058327,2026-05-07,WSH,MIN,,,-106,105,-106,105,2.5,2.5,2.5,2.5,115,-117,115,-117
5058328,2026-05-07,KC,CLE,,,-130,129,-130,129,9.5,9.5,9.5,9.5,110,-115,110,-115
5058329,2026-05-07,CHC,CIN,,,-190,186,-190,186,8.5,8.5,8.5,8.5,-123,112,-123,112
7612500,2026-05-07,COL,NYM,,,137,-138,137,-138,10.5,10.5,10.5,10.5,-117,109,-117,109
5058330,2026-05-07,ARI,PIT,,,-105,105,-105,105,9.5,9.5,9.5,9.5,125,-133,125,-133
5058331,2026-05-07,PHI,OAK,,,-122,121,-122,121,9.5,9.5,9.5,9.5,104,-113,104,-113
5058332,2026-05-07,MIA,BAL,,,-120,114,-120,114,8.5,8.5,8.5,8.5,100,-105,100,-105
5058333,2026-05-07,BOS,TB,,,-104,103,-104,103,8.5,8.5,8.5,8.5,104,-107,104,-107
5058334,2026-05-07,SD,STL,,,-158,151,-158,151,8.5,8.5,8.5,8.5,104,-112,104,-112
