game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5059098,2026-07-04,WSH,PIT,,,141,-147,141,-147,10.5,10.5,10.5,10.5,106,-111,106,-111
5059099,2026-07-04,NYY,MIN,,,-147,141,-147,141,9.5,9.5,9.5,9.5,-120,115,-120,115
5059100,2026-07-04,TEX,DET,,,104,-106,104,-106,7.5,7.5,7.5,7.5,-113,108,-113,108
5059101,2026-07-04,SEA,TOR,,,-144,141,-144,141,7.5,7.5,7.5,7.5,-106,-101,-106,-101
5059102,2026-07-04,CIN,BAL,,,-115,111,-115,111,9.5,9.5,9.5,9.5,108,-115,108,-115
5059103,2026-07-04,CLE,CHW,,,-135,130,-135,130,7.5,7.5,7.5,7.5,-111,104,-111,104
5059104,2026-07-04,HOU,TB,,,-102,100,-102,100,7.5,7.5,7.5,7.5,117,-122,117,-122
5059105,2026-07-04,ATL,NYM,,,-163,156,-163,156,8.5,8.5,8.5,8.5,117,-122,117,-122
5059106,2026-07-04,CHC,STL,,,-144,138,-144,138,7.5,7.5,7.5,7.5,-115,113,-115,113
5059107,2026-07-04,KC,PHI,,,138,-141,138,-141,9.5,9.5,9.5,9.5,120,-135,120,-135
5059108,2026-07-04,COL,SF,,,117,-125,117,-125,11.5,11.5,11.5,11.5,-115,108,-115,108
5059109,2026-07-04,LAA,BOS,,,153,-156,153,-156,8.5,8.5,8.5,8.5,106,-108,106,-108
5059110,2026-07-04,OAK,MIA,,,115,-120,115,-120,11.5,11.5,11.5,11.5,111,-122,111,-122
5059111,2026-07-04,ARI,MIL,,,138,-141,138,-141,9.5,9.5,9.5,9.5,106,-111,106,-111
5059112,2026-07-04,LAD,SD,,,-239,223,-239,223,8.5,8.5,8.5,8.5,-104,102,-104,102
