game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058871,2026-06-17,CIN,NYM,,,122,-125,122,-125,9.5,9.5,9.5,9.5,125,-127,125,-127
5058872,2026-06-17,WSH,KC,,,-128,126,-128,126,10.5,10.5,10.5,10.5,100,-104,100,-104
5058873,2026-06-17,PHI,MIA,,,-107,105,-107,105,9.5,9.5,9.5,9.5,107,-113,107,-113
5058874,2026-06-17,HOU,DET,,,103,-104,103,-104,8.5,8.5,8.5,8.5,111,-115,111,-115
5058875,2026-06-17,STL,SD,,,-122,118,-122,118,10.5,10.5,10.5,10.5,105,-112,105,-112
5058876,2026-06-17,LAD,TB,,,-152,151,-152,151,7.5,7.5,7.5,7.5,117,-124,117,-124
5058877,2026-06-17,ARI,LAA,,,-158,154,-158,154,9.5,9.5,9.5,9.5,107,-112,107,-112
5058878,2026-06-17,BOS,TOR,,,-120,117,-120,117,9.5,9.5,9.5,9.5,-104,101,-104,101
5058879,2026-06-17,NYY,CHW,,,-172,169,-172,169,8.5,8.5,8.5,8.5,100,-108,100,-108
5058880,2026-06-17,ATL,SF,,,,,,,12.5,12.5,12.5,12.5,101,,101,
5058881,2026-06-17,MIL,CLE,,,-120,119,-120,119,7.5,7.5,7.5,7.5,-108,102,-108,102
5058882,2026-06-17,CHC,COL,,,-173,172,-173,172,10.5,10.5,10.5,10.5,115,-117,115,-117
5058883,2026-06-17,SEA,BAL,,,-124,118,-124,118,7.5,7.5,7.5,7.5,101,-108,101,-108
5058884,2026-06-17,OAK,PIT,,,112,-113,112,-113,10.5,10.5,10.5,10.5,107,-109,107,-109
