game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058740,2026-06-07,NYY,BOS,,,-143,139,-143,139,8.5,8.5,8.5,8.5,109,-115,109,-115
5058741,2026-06-07,PHI,CHW,,,-157,156,-157,156,9.5,9.5,9.5,9.5,111,-116,111,-116
5058742,2026-06-07,ATL,PIT,,,-149,143,-149,143,8.5,8.5,8.5,8.5,-118,113,-118,113
5058743,2026-06-07,TOR,BAL,,,-127,126,-127,126,8.5,8.5,8.5,8.5,109,-114,109,-114
5058744,2026-06-07,DET,SEA,,,-101,-102,-101,-102,8.5,8.5,8.5,8.5,103,-106,103,-106
5058745,2026-06-07,MIA,TB,,,102,-105,102,-105,7.5,7.5,7.5,7.5,-108,102,-108,102
5058746,2026-06-07,HOU,OAK,,,-102,-100,-102,-100,9.5,9.5,9.5,9.5,118,-123,118,-123
5058747,2026-06-07,MIN,KC,,,102,-102,102,-102,8.5,8.5,8.5,8.5,-120,116,-120,116
5058748,2026-06-07,STL,CIN,,,-132,128,-132,128,9.5,9.5,9.5,9.5,109,-115,109,-115
5058749,2026-06-07,TEX,CLE,,,-132,130,-132,130,7.5,7.5,7.5,7.5,113,-118,113,-118
5058750,2026-06-07,COL,MIL,,,163,-168,163,-168,11.5,11.5,11.5,11.5,-106,-101,-106,-101
5058751,2026-06-07,ARI,WSH,,,-121,120,-121,120,8.5,8.5,8.5,8.5,109,-110,109,-110
5058752,2026-06-07,LAD,LAA,,,-192,192,-192,192,8.5,8.5,8.5,8.5,100,-106,100,-106
5058753,2026-06-07,SD,NYM,,,-102,100,-102,100,7.5,7.5,7.5,7.5,-106,104,-106,104
5058754,2026-06-07,CHC,SF,,,-113,112,-113,112,7.5,7.5,7.5,7.5,-117,112,-117,112
