game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
10558770,2026-07-11,PIT,MIL,,,117,-120,117,-120,8.5,8.5,8.5,8.5,-125,122,-125,122
5059194,2026-07-11,MIN,LAA,,,-163,156,-163,156,8.5,8.5,8.5,8.5,-125,113,-125,113
5059201,2026-07-11,CHW,OAK,,,100,-102,100,-102,8.5,8.5,8.5,8.5,-115,102,-115,102
5059195,2026-07-11,PIT,MIL,,,117,-120,117,-120,8.5,8.5,8.5,8.5,-125,122,-125,122
5059196,2026-07-11,WSH,NYY,,,174,-178,174,-178,8.5,8.5,8.5,8.5,-127,115,-127,115
5059197,2026-07-11,SF,COL,,,-138,135,-138,135,8.5,8.5,8.5,8.5,-113,106,-113,106
5059198,2026-07-11,NYM,BOS,,,-141,138,-141,138,8.5,8.5,8.5,8.5,-106,-127,-106,-127
5059199,2026-07-11,MIA,CLE,,,-141,138,-141,138,7.5,7.5,7.5,7.5,-113,100,-113,100
5059200,2026-07-11,TB,SEA,,,-104,102,-104,102,7.5,7.5,7.5,7.5,117,-120,117,-120
5059202,2026-07-11,DET,PHI,,,125,-127,125,-127,7.5,7.5,7.5,7.5,108,-115,108,-115
5059203,2026-07-11,BAL,KC,,,-144,138,-144,138,8.5,8.5,8.5,8.5,-125,111,-125,111
5059204,2026-07-11,TEX,HOU,,,-111,106,-111,106,8.5,8.5,8.5,8.5,-104,-104,-104,-104
5059205,2026-07-11,CIN,CHC,,,-104,102,-104,102,9.5,9.5,9.5,9.5,-122,108,-122,108
5059206,2026-07-11,STL,ATL,,,111,-113,111,-113,8.5,8.5,8.5,8.5,106,-113,106,-113
5059207,2026-07-11,SD,TOR,,,-104,-102,-104,-102,7.5,7.5,7.5,7.5,-122,111,-122,111
5059208,2026-07-11,LAD,ARI,,,-257,245,-257,245,8.5,8.5,8.5,8.5,-122,106,-122,106
