game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058778,2026-06-10,TB,BOS,,,-139,136,-139,136,7.5,7.5,7.5,7.5,110,-111,110,-111
5058779,2026-06-10,CLE,NYY,,,-115,111,-115,111,7.5,7.5,7.5,7.5,-115,111,-115,111
5058780,2026-06-10,SF,WSH,,,-102,100,-102,100,8.5,8.5,8.5,8.5,115,-118,115,-118
5058781,2026-06-10,SD,CIN,,,-153,149,-153,149,8.5,8.5,8.5,8.5,110,-115,110,-115
5058782,2026-06-10,BAL,SEA,,,109,-111,109,-111,9.5,9.5,9.5,9.5,120,-126,120,-126
5058783,2026-06-10,MIA,ARI,,,103,-105,103,-105,8.5,8.5,8.5,8.5,102,-105,102,-105
5058784,2026-06-10,PIT,LAD,,,187,-190,187,-190,8.5,8.5,8.5,8.5,-102,-102,-102,-102
5058785,2026-06-10,DET,MIN,,,-159,154,-159,154,9.5,9.5,9.5,9.5,110,-118,110,-118
5058786,2026-06-10,TOR,PHI,,,124,-128,124,-128,8.5,8.5,8.5,8.5,-106,100,-106,100
5058787,2026-06-10,NYM,STL,,,-123,122,-123,122,8.5,8.5,8.5,8.5,107,-116,107,-116
5058788,2026-06-10,CHW,ATL,,,136,-142,136,-142,7.5,7.5,7.5,7.5,-103,-101,-103,-101
5058789,2026-06-10,KC,TEX,,,111,-114,111,-114,10.5,10.5,10.5,10.5,111,-117,111,-117
5058790,2026-06-10,COL,CHC,,,154,-158,154,-158,12.5,12.5,12.5,12.5,104,-106,104,-106
5058791,2026-06-10,OAK,MIL,,,-102,-100,-102,-100,14.5,14.5,14.5,14.5,-104,102,-104,102
5058792,2026-06-10,LAA,HOU,,,-112,107,-112,107,8.5,8.5,8.5,8.5,-114,107,-114,107
