game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058647,2026-05-31,BAL,TOR,,,-113,112,-113,112,8.5,8.5,8.5,8.5,106,-109,106,-109
5058648,2026-05-31,PIT,MIN,,,-147,142,-147,142,7.5,7.5,7.5,7.5,-104,101,-104,101
5058649,2026-05-31,WSH,SD,,,111,-113,111,-113,9.5,9.5,9.5,9.5,113,-116,113,-116
5058650,2026-05-31,TB,LAA,,,-181,180,-181,180,2.5,2.5,2.5,2.5,-119,112,-119,112
5058651,2026-05-31,CIN,ATL,,,126,-127,126,-127,8.5,8.5,8.5,8.5,-112,108,-112,108
5058652,2026-05-31,CLE,BOS,,,-102,100,-102,100,6.5,6.5,6.5,6.5,-130,127,-130,127
5058653,2026-05-31,NYM,MIA,,,-146,144,-146,144,7.5,7.5,7.5,7.5,-101,-102,-101,-102
5058654,2026-05-31,CHW,DET,,,-122,121,-122,121,7.5,7.5,7.5,7.5,-115,111,-115,111
5058655,2026-05-31,HOU,MIL,,,182,-182,182,-182,7.5,7.5,7.5,7.5,-105,102,-105,102
5058656,2026-05-31,TEX,KC,,,-108,103,-108,103,7.5,7.5,7.5,7.5,-104,102,-104,102
5058657,2026-05-31,COL,SF,,,105,-105,105,-105,11.5,11.5,11.5,11.5,116,-120,116,-120
5058658,2026-05-31,OAK,NYY,,,155,-156,155,-156,2.5,2.5,2.5,2.5,107,-112,107,-112
5058659,2026-05-31,SEA,ARI,,,-138,136,-138,136,2.5,2.5,2.5,2.5,104,-105,104,-105
5058660,2026-05-31,LAD,PHI,,,-206,198,-206,198,8.5,8.5,8.5,8.5,-124,118,-124,118
5058661,2026-05-31,STL,CHC,,,100,-102,100,-102,1.5,1.5,1.5,1.5,-112,109,-112,109
