game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5057880,2026-04-04,DET,STL,11,6,-169,145,-169,145,7.5,7.5,7.5,7.5,-105,-115,-105,-115
5057881,2026-04-04,CHW,TOR,6,3,129,-149,129,-149,8.5,8.5,8.5,8.5,-108,-113,-108,-113
5057882,2026-04-04,PIT,BAL,3,2,-115,-105,-115,-105,8.0,8.0,8.0,8.0,-118,-105,-118,-105
5057883,2026-04-04,WSH,LAD,5,10,245,-303,245,-303,9.5,9.5,9.5,9.5,-115,-106,-115,-106
5057884,2026-04-04,OAK,HOU,0,11,-115,100,-115,100,9.5,9.5,9.5,9.5,-115,-105,-115,-105
5057885,2026-04-04,BOS,SD,2,3,-149,125,-149,125,7.5,7.5,7.5,7.5,-108,-112,-108,-112
5057886,2026-04-04,KC,MIL,2,5,100,-120,100,-120,8.0,8.0,8.0,8.0,-116,-106,-116,-106
5057887,2026-04-04,NYY,MIA,9,7,-200,165,-200,165,7.5,7.5,7.5,7.5,-101,-122,-101,-122
5057888,2026-04-04,TEX,CIN,0,2,-139,120,-139,120,8.5,8.5,8.5,8.5,-108,-112,-108,-112
5057889,2026-04-04,MIN,TB,1,7,100,-118,100,-118,8.0,8.0,8.0,8.0,-109,-111,-109,-111
5057891,2026-04-04,ARI,ATL,2,1,-110,-102,-110,-102,9.5,9.5,9.5,9.5,-109,-111,-109,-111
5057892,2026-04-04,COL,PHI,1,2,210,-250,210,-250,10.0,10.0,10.0,10.0,-113,-109,-113,-109
5057893,2026-04-04,SF,NYM,0,9,-118,100,-118,100,7.5,7.5,7.5,7.5,-115,-106,-115,-106
5057894,2026-04-04,LAA,SEA,1,0,140,-159,140,-159,9.5,9.5,9.5,9.5,-106,-115,-106,-115
6096942,2026-04-04,KC,MIL,8,2,100,-120,100,-120,8.0,8.0,8.0,8.0,-116,-106,-116,-106
