game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5058686,2026-06-03,WSH,MIA,,,-103,101,-103,101,1.5,1.5,1.5,1.5,109,-110,109,-110
5058687,2026-06-03,TB,DET,,,-135,133,-135,133,8.5,8.5,8.5,8.5,116,-121,116,-121
5058688,2026-06-03,MIN,CHW,,,-140,136,-140,136,2.5,2.5,2.5,2.5,-119,112,-119,112
5058689,2026-06-03,SEA,NYM,,,-137,135,-137,135,1.5,1.5,1.5,1.5,112,-115,112,-115
5058690,2026-06-03,PHI,SD,,,-201,195,-201,195,1.5,1.5,1.5,1.5,-105,104,-105,104
5058691,2026-06-03,BOS,BAL,,,-141,140,-141,140,1.5,1.5,1.5,1.5,-121,120,-121,120
5058692,2026-06-03,NYY,CLE,,,-143,142,-143,142,1.5,1.5,1.5,1.5,113,-118,113,-118
5058693,2026-06-03,CIN,KC,,,-141,140,-141,140,2.5,2.5,2.5,2.5,107,-112,107,-112
5058694,2026-06-03,ATL,TOR,,,-139,136,-139,136,1.5,1.5,1.5,1.5,110,-115,110,-115
5058695,2026-06-03,MIL,SF,,,-140,135,-140,135,1.5,1.5,1.5,1.5,-119,111,-119,111
5058696,2026-06-03,STL,TEX,,,-107,107,-107,107,1.5,1.5,1.5,1.5,-126,118,-126,118
5058697,2026-06-03,CHC,OAK,,,-117,116,-117,116,2.5,2.5,2.5,2.5,-115,104,-115,104
5058698,2026-06-03,HOU,PIT,,,140,-146,140,-146,2.5,2.5,2.5,2.5,-110,105,-110,105
5058699,2026-06-03,LAA,COL,,,-140,139,-140,139,2.5,2.5,2.5,2.5,-109,104,-109,104
5058700,2026-06-03,ARI,LAD,,,171,-179,171,-179,2.5,2.5,2.5,2.5,-119,116,-119,116
