game_pk,Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
5057847,2026-04-01,ATL,OAK,5,1,-222,195,-222,195,7.5,7.5,7.5,7.5,-110,-109,-110,-109
5057848,2026-04-01,BAL,TEX,8,3,-115,100,-115,100,8.5,8.5,8.5,8.5,-104,-118,-104,-118
5057849,2026-04-01,CIN,PIT,3,8,120,-139,120,-139,7.5,7.5,7.5,7.5,-104,-116,-104,-116
5057850,2026-04-01,PHI,WSH,6,5,-278,229,-278,229,8.0,8.0,8.0,8.0,-111,-110,-111,-110
5057851,2026-04-01,TOR,COL,1,2,-278,225,-278,225,7.5,7.5,7.5,7.5,-107,-114,-107,-114
5057852,2026-04-01,MIA,CHW,10,0,-149,125,-149,125,7.5,7.5,7.5,7.5,-104,-116,-104,-116
5057853,2026-04-01,STL,NYM,2,1,140,-164,140,-164,7.5,7.5,7.5,7.5,-115,-107,-115,-107
5057854,2026-04-01,MIL,TB,8,2,-135,120,-135,120,7.0,7.0,7.0,7.0,-110,-111,-110,-111
5057855,2026-04-01,HOU,BOS,6,4,120,-139,120,-139,7.0,7.0,7.0,7.0,-111,-110,-111,-110
5057856,2026-04-01,CHC,LAA,6,2,-161,145,-161,145,6.0,6.0,6.0,6.0,-112,-110,-112,-110
5057857,2026-04-01,ARI,DET,1,0,129,-143,129,-143,7.5,7.5,7.5,7.5,-113,-107,-113,-107
5057858,2026-04-01,SEA,NYY,3,5,-120,100,-120,100,7.0,7.0,7.0,7.0,-102,-121,-102,-121
5057859,2026-04-01,SD,SF,7,1,-149,129,-149,129,8.0,8.0,8.0,8.0,-104,-117,-104,-117
5057860,2026-04-01,KC,MIN,13,9,-105,-115,-105,-115,7.5,7.5,7.5,7.5,-115,-105,-115,-105
5057861,2026-04-01,LAD,CLE,1,4,-303,250,-303,250,8.0,8.0,8.0,8.0,-109,-112,-109,-112
