game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
264533,2010-05-28,112,138,CHC,STL,Cubs,Cardinals,Chicago Cubs,St. Louis Cardinals,0,0,regular,regular,2010,2010,49,49,35,38,1,7,8,11,1,3,0,0,1,1,1,7,12,17,1,2,7,4,0,1,.263,.258,.330,.335,.411,.402,.741,.737,0,1,1,0,4.08,2.94,9.0,9.0,11,8,7,1,1,1,2,1,4,7,.000,.000,1.31,1.21,0,2,2010-05-28
264529,2010-05-28,116,133,DET,OAK,Tigers,Athletics,Detroit Tigers,Oakland Athletics,0,0,regular,regular,2010,2010,50,49,33,36,4,5,7,14,2,3,0,0,3,1,4,5,18,20,1,5,6,5,0,1,.268,.256,.342,.321,.416,.365,.758,.686,0,1,1,0,4.13,3.90,9.0,9.0,14,7,5,4,1,3,5,1,5,6,.000,.000,1.41,1.28,1,0,2010-05-28
264524,2010-05-28,147,114,NYY,CLE,Yankees,Indians,New York Yankees,Cleveland Indians,0,0,regular,regular,2010,2010,50,47,32,33,8,2,12,6,2,2,0,0,2,1,8,2,20,11,6,1,4,11,1,0,.279,.247,.362,.328,.444,.363,.806,.691,1,0,0,1,3.86,4.55,9.0,8.0,6,12,2,8,1,2,1,6,11,4,.000,.000,1.29,1.53,0,0,2010-05-28
264535,2010-05-28,141,110,TOR,BAL,Blue Jays,Orioles,Toronto Blue Jays,Baltimore Orioles,0,0,regular,regular,2010,2010,50,50,31,32,5,0,8,8,0,0,1,0,2,0,4,0,16,8,1,2,5,10,1,0,.242,.251,.308,.315,.463,.377,.771,.692,1,0,0,1,4.27,4.60,9.0,8.0,8,8,0,4,0,2,2,1,10,5,.000,.000,1.35,1.46,0,1,2010-05-28
264525,2010-05-28,113,117,CIN,HOU,Reds,Astros,Cincinnati Reds,Houston Astros,0,0,regular,regular,2010,2010,49,48,43,37,15,6,19,12,3,3,1,0,3,1,15,6,33,18,5,5,8,9,1,0,.274,.231,.346,.280,.452,.326,.798,.606,1,0,0,1,4.49,4.34,9.0,8.0,12,19,6,15,1,3,5,5,9,8,.000,.000,1.38,1.45,0,0,2010-05-28
264526,2010-05-28,111,118,BOS,KC,Red Sox,Royals,Boston Red Sox,Kansas City Royals,0,0,regular,regular,2010,2010,51,49,36,47,5,12,10,20,2,3,0,0,1,2,5,10,15,29,2,5,7,4,0,2,.267,.282,.343,.340,.448,.418,.791,.758,0,1,1,0,4.59,4.74,9.0,9.0,20,10,12,5,2,1,5,2,4,7,.000,.000,1.39,1.47,1,0,2010-05-28
264523,2010-05-28,139,145,TB,CWS,Rays,White Sox,Tampa Bay Rays,Chicago White Sox,0,0,regular,regular,2010,2010,50,49,29,31,2,4,5,5,1,0,1,0,0,2,2,4,8,11,2,5,11,6,1,1,.254,.235,.332,.313,.406,.388,.738,.701,0,1,1,0,3.04,4.49,9.0,9.0,5,5,3,2,2,0,5,2,6,11,.000,.000,1.18,1.35,0,0,2010-05-28
264530,2010-05-28,146,143,FLA,PHI,Marlins,Phillies,Florida Marlins,Philadelphia Phillies,0,0,regular,regular,2010,2010,50,49,33,33,2,3,7,7,0,0,0,1,0,0,0,3,7,9,1,3,5,6,0,3,.260,.265,.329,.337,.398,.431,.727,.768,0,1,1,0,3.98,3.72,9.0,9.0,7,7,3,0,0,0,3,1,6,5,.000,.000,1.33,1.28,0,1,2010-05-28
264531,2010-05-28,144,134,ATL,PIT,Braves,Pirates,Atlanta Braves,Pittsburgh Pirates,0,0,regular,regular,2010,2010,48,49,37,31,7,3,13,7,3,4,0,0,0,0,7,3,16,11,2,3,8,4,0,0,.253,.238,.344,.309,.386,.356,.730,.665,1,0,0,1,3.91,5.43,9.0,8.0,7,13,3,7,0,0,3,2,4,8,.000,.000,1.32,1.57,1,1,2010-05-28
264536,2010-05-28,142,140,MIN,TEX,Twins,Rangers,Minnesota Twins,Texas Rangers,0,0,regular,regular,2010,2010,50,48,29,33,2,1,7,7,2,2,1,0,0,0,1,1,11,9,5,1,3,7,0,1,.275,.267,.357,.333,.422,.407,.779,.740,1,0,0,1,3.77,4.09,9.0,8.0,7,7,1,2,0,0,1,5,7,3,.000,.000,1.28,1.37,0,0,2010-05-28
