Date,Fav Team,Dog Team,Away,Home,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-09-13,NYM,TEX,NYM,TEX,0,-1.5,133,-143,,,,,,133,-143,,,
2025-09-13,SEA,LAA,LAA,SEA,1,-1.5,-100,-110,,,,,,-110,-100,,,
2025-09-13,LAD,SF,LAD,SF,0,-1.5,152,-175,,,,,,152,-175,,,
2025-09-13,WAS,PIT,PIT,WAS,1,-1.5,197,-214,,,,,,-214,197,,,
2025-09-13,TOR,BAL,BAL,TOR,1,-1.5,124,-134,,,,,,-134,124,,,
2025-09-13,MIL,STL,STL,MIL,1,-1.5,136,-149,,,,,,-149,136,,,
2025-09-13,NYY,BOS,NYY,BOS,0,-1.5,123,-128,,,,,,123,-128,,,
2025-09-13,HOU,ATL,HOU,ATL,0,-1.5,132,-139,,,,,,132,-139,,,
2025-09-13,DET,MIA,DET,MIA,0,-1.5,132,-144,,,,,,132,-144,,,
2025-09-13,MIN,ARI,ARI,MIN,1,-1.5,155,-171,,,,,,-171,155,,,
2025-09-13,CHC,TB,CHC,TB,0,-1.5,192,-199,,,,,,192,-199,,,
2025-09-13,PHI,KAN,KAN,PHI,1,-1.5,145,-161,,,,,,-161,145,,,
2025-09-13,CLE,CWS,CWS,CLE,1,-1.5,131,-146,,,,,,-146,131,,,
2025-09-13,SD,COL,SD,COL,0,-1.5,-150,135,,,,,,-150,135,,,
2025-09-13,CIN,OAK,CIN,OAK,0,-1.5,140,-158,,,,,,140,-158,,,
