Date,Fav Team,Dog Team,Away,Home,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-08-01,NYM,SF,NYM,SF,0,-1.5,154,-168,,,,,,154,-168,,,
2025-08-01,LAA,CWS,LAA,CWS,0,-1.5,156,-170,,,,,,156,-170,,,
2025-08-01,SEA,TEX,TEX,SEA,1,-1.5,122,-136,,,,,,-136,122,,,
2025-08-01,OAK,ARI,ARI,OAK,1,-1.5,177,-191,,,,,,-191,177,,,
2025-08-01,PIT,COL,PIT,COL,0,-1.5,114,-125,,,,,,114,-125,,,
2025-08-01,NYY,MIA,NYY,MIA,0,-1.5,103,-114,,,,,,103,-114,,,
2025-08-01,TOR,KAN,KAN,TOR,1,-1.5,145,-160,,,,,,-160,145,,,
2025-08-01,HOU,BOS,HOU,BOS,0,-1.5,139,-150,,,,,,139,-150,,,
2025-08-01,LAD,TB,LAD,TB,0,-1.5,131,-144,,,,,,131,-144,,,
2025-08-01,CLE,MIN,MIN,CLE,1,-1.5,183,-199,,,,,,-199,183,,,
2025-08-01,PHI,DET,DET,PHI,1,-1.5,145,-158,,,,,,-158,145,,,
2025-08-01,MIL,WAS,MIL,WAS,0,-1.5,114,-119,,,,,,114,-119,,,
2025-08-01,CHC,BAL,CHC,BAL,0,-1.5,143,-165,,,,,,143,-165,,,
2025-08-01,SD,STL,SD,STL,0,-1.5,121,-133,,,,,,121,-133,,,
