Date,Fav Team,Dog Team,Away,Home,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-09-21,TEX,MIA,MIA,TEX,1,-1.5,179,-207,,,,,,-207,179,,,
2025-09-21,PIT,OAK,OAK,PIT,1,-1.5,178,-200,,,,,,-200,178,,,
2025-09-21,CIN,CHC,CHC,CIN,1,-1.5,176,-192,,,,,,-192,176,,,
2025-09-21,MIL,STL,MIL,STL,0,-1.5,133,-143,,,,,,133,-143,,,
2025-09-21,LAA,COL,LAA,COL,0,-1.5,149,-158,,,,,,149,-158,,,
2025-09-21,PHI,ARI,PHI,ARI,0,-1.5,125,-144,,,,,,125,-144,,,
2025-09-21,CLE,MIN,CLE,MIN,0,-1.5,128,-133,,,,,,128,-133,,,
2025-09-21,SEA,HOU,SEA,HOU,0,-1.5,125,-142,,,,,,125,-142,,,
2025-09-21,SD,CWS,SD,CWS,0,-1.5,105,-112,,,,,,105,-112,,,
2025-09-21,TOR,KAN,TOR,KAN,0,-1.5,136,-151,,,,,,136,-151,,,
2025-09-21,NYY,BAL,NYY,BAL,0,-1.5,137,-140,,,,,,137,-140,,,
2025-09-21,DET,ATL,ATL,DET,1,-1.5,178,-193,,,,,,-193,178,,,
2025-09-21,NYM,WAS,NYM,WAS,0,-1.5,-128,121,,,,,,-128,121,,,
2025-09-21,BOS,TB,BOS,TB,0,-1.5,135,-155,,,,,,135,-155,,,
2025-09-21,LAD,SF,LAD,SF,0,-1.5,-103,-106,,,,,,-103,-106,,,
