game_pk,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10
317775,,,,
318969,4.5,0.0,4.5,0.0
317733,,,,
317734,,,,
317735,,,,
317736,,,,
317738,,,,
317739,,,,
317742,,3.0,,3.0
317746,,,,
317737,,,,
317740,,,,
317741,,,,
317743,,,,
317744,4.5,4.5,4.5,4.5
317745,,,,
317747,3.6,5.78567295947886,3.6,5.78567295947886
317748,,,,
317749,,0.0,,0.0
317750,0.0,0.0,0.0,0.0
317751,18.0,13.500337508437712,18.0,13.500337508437712
317752,0.0,0.0,0.0,0.0
317753,3.374957813027337,0.0,3.374957813027337,0.0
317754,0.0,5.4,0.0,5.4
317755,0.0,22.5,0.0,22.5
317756,2.16000864003456,4.04997975010125,2.16000864003456,4.04997975010125
317757,9.0,0.0,9.0,0.0
317758,0.0,7.714395919941714,0.0,7.714395919941714
317759,0.0,0.0,0.0,0.0
317760,4.0,4.319965440276477,4.0,4.319965440276477
317761,3.857197959970857,0.0,3.857197959970857,0.0
317762,6.750042187763673,5.78567295947886,6.750042187763673,5.78567295947886
317763,6.75,0.0,6.75,0.0
317764,6.750168754218856,0.0,6.750168754218856,0.0
317765,0.0,1.3499932500337497,0.0,1.3499932500337497
317766,2.842120221685377,7.714395919941714,2.842120221685377,7.714395919941714
317767,1.5,0.0,1.5,0.0
317768,7.71423061263848,3.6,7.71423061263848,3.6
317769,5.684240443370754,4.5,5.684240443370754,4.5
317770,0.0,11.57134591895772,0.0,11.57134591895772
317771,1.8837253109890952,2.769230769230769,1.8837253109890952,2.769230769230769
317772,4.5,3.6,4.5,3.6
317773,5.399973000134999,7.714395919941714,5.399973000134999,7.714395919941714
317774,0.0,1.92855765315962,0.0,1.92855765315962
317776,1.9285989799854284,1.3499932500337497,1.9285989799854284,1.3499932500337497
317777,4.909113223241923,7.714285714285714,4.909113223241923,7.714285714285714
317778,7.615384615384615,1.125,7.615384615384615,1.125
317779,12.461634320264004,0.0,12.461634320264004,0.0
317780,4.5,1.125,4.5,1.125
317781,5.399973000134999,1.862062544611915,5.399973000134999,1.862062544611915
317782,1.0,7.941199827058315,1.0,7.941199827058315
317783,7.2,0.0,7.2,0.0
317784,3.6817847110480812,5.400021600086401,3.6817847110480812,5.400021600086401
317785,3.2926748959148884,7.2692028107584195,3.2926748959148884,7.2692028107584195
317786,11.571593879912571,7.941199827058314,11.571593879912571,7.941199827058314
317787,3.6,5.6250703133789175,3.6,5.6250703133789175
317788,1.0,4.090871901164535,1.0,4.090871901164535
317789,3.0,2.07691508878812,3.0,2.07691508878812
317790,4.0,7.7143132654045194,4.0,7.7143132654045194
317791,0.9,2.16000864003456,0.9,2.16000864003456
317792,2.755107663485027,0.8437552734704593,2.755107663485027,0.8437552734704593
317793,3.72412508922383,4.2631466759298,3.72412508922383,4.2631466759298
317794,2.142857142857143,5.869577977343429,2.142857142857143,5.869577977343429
317796,3.0681748450571704,5.7272727272727275,3.0681748450571704,5.7272727272727275
317797,10.38469526688667,7.534901243956381,10.38469526688667,7.534901243956381
317798,3.6,4.5000450004500046,3.6,4.5000450004500046
317799,4.31999136001728,0.0,4.31999136001728,0.0
317800,0.729731701977573,5.062468359572753,0.729731701977573,5.062468359572753
317801,5.10812191384301,6.352959861646652,5.10812191384301,6.352959861646652
317802,4.295474070336684,5.142857142857143,4.295474070336684,5.142857142857143
317803,0.6750016875042187,1.5882399654116628,0.6750016875042187,1.5882399654116628
