game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
744958,2024-09-21,641540.0,676106.0,Dane Dunning,Emerson Hancock,Texas Rangers,Seattle Mariners,3.2,5.0,7.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,81.0,79.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,3.0,3.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745038,2024-09-21,671737.0,684320.0,Taj Bradley,Yariel Rodríguez,Tampa Bay Rays,Toronto Blue Jays,5.0,4.0,6.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,81.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,7.0,3.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745124,2024-09-21,571945.0,571510.0,Miles Mikolas,Matthew Boyd,St. Louis Cardinals,Cleveland Guardians,6.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,0.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,81.0,88.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,6.0,2.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745360,2024-09-21,527048.0,623167.0,Martín Pérez,Chris Flexen,San Diego Padres,Chicago White Sox,5.1,5.0,2.0,8.0,1.0,4.0,1.0,4.0,3.0,2.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,81.0,96.0,48.0,59.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,25.0,5.0,5.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745610,2024-09-21,676664.0,607074.0,JP Sears,Carlos Rodón,Oakland Athletics,New York Yankees,5.0,6.0,9.0,5.0,6.0,0.0,6.0,0.0,2.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,93.0,90.0,61.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,5.0,7.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745768,2024-09-21,640455.0,624133.0,Sean Manaea,Ranger Suarez,New York Mets,Philadelphia Phillies,7.0,5.0,3.0,5.0,3.0,2.0,3.0,2.0,0.0,3.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,89.0,91.0,65.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,6.0,9.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745936,2024-09-21,650644.0,518876.0,Aaron Civale,Merrill Kelly,Milwaukee Brewers,Arizona Diamondbacks,4.1,5.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,91.0,72.0,51.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,3.0,4.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
746012,2024-09-21,670124.0,608331.0,Adam Oller,Max Fried,Miami Marlins,Atlanta Braves,5.2,6.0,8.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,61.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,3.0,8.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
746096,2024-09-21,621111.0,615698.0,Walker Buehler,Cal Quantrill,Los Angeles Dodgers,Colorado Rockies,5.1,4.2,5.0,6.0,4.0,3.0,4.0,3.0,1.0,4.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,100.0,58.0,58.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,24.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
746255,2024-09-21,663903.0,694738.0,Brady Singer,Landen Roupp,Kansas City Royals,San Francisco Giants,5.1,5.0,7.0,3.0,6.0,0.0,6.0,0.0,1.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,88.0,87.0,54.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,21.0,3.0,7.0,7.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
