game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
744812,2024-08-21,680730.0,685299.0,Mitchell Parker,Tanner Gordon,Washington Nationals,Colorado Rockies,7.0,4.0,5.0,8.0,1.0,5.0,1.0,5.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,83.0,61.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,3.0,4.0,11.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
744893,2024-08-21,684320.0,607259.0,Yariel Rodríguez,Nick Martinez,Toronto Blue Jays,Cincinnati Reds,4.1,4.1,6.0,6.0,5.0,6.0,5.0,6.0,2.0,3.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,87.0,86.0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
744973,2024-08-21,571760.0,593334.0,Andrew Heaney,Domingo Germán,Texas Rangers,Pittsburgh Pirates,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,75.0,58.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,23.0,2.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745138,2024-08-21,502043.0,668964.0,Kyle Gibson,Tobias Myers,St. Louis Cardinals,Milwaukee Brewers,5.1,4.0,7.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,89.0,50.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745297,2024-08-21,657277.0,676979.0,Logan Webb,Garrett Crochet,San Francisco Giants,Chicago White Sox,8.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,57.0,65.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,10.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745375,2024-08-21,663362.0,680573.0,Matt Waldron,Simeon Woods Richardson,San Diego Padres,Minnesota Twins,4.1,5.0,12.0,4.0,10.0,1.0,10.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,101.0,64.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,21.0,6.0,3.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745622,2024-08-21,687765.0,686752.0,Mitch Spence,Ryan Pepiot,Oakland Athletics,Tampa Bay Rays,7.0,6.0,7.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,90.0,70.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,23.0,7.0,6.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745704,2024-08-21,641482.0,676282.0,Nestor Cortes,Joey Cantillo,New York Yankees,Cleveland Guardians,7.0,4.0,3.0,6.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,104.0,88.0,68.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,5.0,4.0,11.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
745781,2024-08-21,640455.0,608344.0,Sean Manaea,Cole Irvin,New York Mets,Baltimore Orioles,7.0,4.1,3.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,83.0,65.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,20.0,8.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
746028,2024-08-21,682610.0,656756.0,Roddery Muñoz,Jordan Montgomery,Miami Marlins,Arizona Diamondbacks,3.1,5.2,5.0,10.0,3.0,6.0,3.0,6.0,3.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,73.0,88.0,40.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,2.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
746110,2024-08-21,656427.0,669302.0,Jack Flaherty,Logan Gilbert,Los Angeles Dodgers,Seattle Mariners,5.2,4.2,5.0,7.0,2.0,8.0,1.0,6.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,100.0,61.0,61.0,1.0,0.0,0.0,3.0,0.0,0.0,25.0,24.0,5.0,3.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
746267,2024-08-21,547179.0,456501.0,Michael Lorenzen,Johnny Cueto,Kansas City Royals,Los Angeles Angels,7.0,6.1,4.0,8.0,0.0,3.0,0.0,3.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,84.0,58.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,6.0,11.0,9.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
746350,2024-08-21,434378.0,681867.0,Justin Verlander,Cooper Criswell,Houston Astros,Boston Red Sox,5.0,4.2,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,80.0,52.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,18.0,2.0,7.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
746837,2024-08-21,592791.0,689225.0,Jameson Taillon,Beau Brieske,Chicago Cubs,Detroit Tigers,5.0,2.0,6.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,96.0,32.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
747084,2024-08-21,608331.0,605400.0,Max Fried,Aaron Nola,Atlanta Braves,Philadelphia Phillies,7.0,5.1,4.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,100.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,11.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
