game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
265074,2010-07-07,133,147,OAK,NYY,Oakland Athletics,New York Yankees,Athletics,Yankees,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2010,2010,85,83,41,52,44,31,0.482,0.627,342,445,350,342,-8,103,4.02,5.36,4.12,4.12,-0.09,1.24,0.0,0.0,0.0,0.0,0.493,0.631,0.52,0.645,24,28,18,13,17,24,26,18,L2,W4,0,0,0.0,0.0,0.0,0.0,41-44,52-31,24-18,28-13,17-26,24-18,13-12,20-11,33-34,41-24,6-4,6-4,False
265079,2010-07-07,117,134,HOU,PIT,Houston Astros,Pittsburgh Pirates,Astros,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2010,2010,84,83,33,30,51,53,0.393,0.361,293,269,414,455,-121,-186,3.49,3.24,4.93,5.48,-1.44,-2.24,0.0,0.0,0.0,0.0,0.435,0.412,0.571,0.459,17,19,24,20,16,11,27,33,W1,L1,0,0,0.0,0.0,0.0,0.0,33-51,30-53,17-24,19-20,16-27,11-33,16-12,17-20,30-39,28-40,4-6,5-5,True
265078,2010-07-07,141,142,TOR,MIN,Toronto Blue Jays,Minnesota Twins,Blue Jays,Twins,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2010,2010,84,83,41,45,43,38,0.488,0.542,376,389,379,341,-3,48,4.48,4.69,4.51,4.11,-0.04,0.58,0.0,0.0,0.0,0.0,0.515,0.569,0.481,0.655,21,26,20,17,20,19,23,21,L3,W1,0,0,0.0,0.0,0.0,0.0,41-43,45-38,21-20,26-17,20-23,19-21,13-14,19-10,34-32,37-28,2-8,5-5,False
265077,2010-07-07,115,138,COL,STL,Colorado Rockies,St. Louis Cardinals,Rockies,Cardinals,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2010,2010,83,83,45,45,38,38,0.542,0.542,397,369,357,314,40,55,4.78,4.45,4.3,3.78,0.48,0.66,0.0,0.0,0.0,0.0,0.529,0.529,0.559,0.559,27,27,15,15,18,18,23,23,W2,L1,0,0,0.0,0.0,0.0,0.0,45-38,45-38,27-15,27-15,18-23,18-23,19-15,19-15,36-32,36-32,6-4,5-5,False
265076,2010-07-07,158,137,MIL,SF,Milwaukee Brewers,San Francisco Giants,Brewers,Giants,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2010,2010,84,83,37,43,47,40,0.44,0.518,398,350,436,310,-38,40,4.74,4.22,5.19,3.73,-0.45,0.48,0.0,0.0,0.0,0.0,0.406,0.529,0.429,0.31,17,25,24,17,20,18,23,23,L3,W2,0,0,0.0,0.0,0.0,0.0,37-47,43-40,17-24,25-17,20-23,18-23,15-20,9-20,28-41,36-32,4-6,3-7,False
265075,2010-07-07,120,135,WSH,SD,Washington Nationals,San Diego Padres,Nationals,Padres,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2010,2010,84,83,37,49,47,34,0.44,0.59,343,344,388,275,-45,69,4.08,4.14,4.62,3.31,-0.54,0.83,0.0,0.0,0.0,0.0,0.485,0.588,0.5,0.536,23,27,18,19,14,22,29,15,W1,L1,0,0,0.0,0.0,0.0,0.0,37-47,49-34,23-18,27-19,14-29,22-15,15-15,15-13,32-34,40-28,4-6,6-4,False
265073,2010-07-07,136,118,SEA,KC,Seattle Mariners,Kansas City Royals,Mariners,Royals,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2010,2010,83,84,34,38,49,46,0.41,0.452,287,370,352,406,-65,-36,3.46,4.4,4.24,4.83,-0.78,-0.43,0.0,0.0,0.0,0.0,0.385,0.455,0.25,0.5,20,18,20,21,14,20,29,25,L2,W2,0,0,0.0,0.0,0.0,0.0,34-49,38-46,20-20,18-21,14-29,20-25,7-21,16-16,25-40,30-36,4-6,7-3,False
265065,2010-07-07,145,108,CWS,LAA,Chicago White Sox,Los Angeles Angels,White Sox,Angels,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2010,2010,82,86,44,46,38,40,0.537,0.535,359,401,353,405,6,-4,4.38,4.66,4.3,4.71,0.07,-0.05,0.0,0.0,0.0,0.0,0.453,0.515,0.433,0.625,22,24,19,20,22,22,19,20,W3,L2,0,0,0.0,0.0,0.0,0.0,44-38,46-40,22-19,24-20,22-19,22-20,13-17,15-9,29-35,35-33,6-4,5-5,False
265071,2010-07-07,140,114,TEX,CLE,Texas Rangers,Cleveland Guardians,Rangers,Guardians,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2010,2010,83,83,49,33,34,50,0.59,0.398,437,341,353,418,84,-77,5.27,4.11,4.25,5.04,1.01,-0.93,0.0,0.0,0.0,0.0,0.538,0.431,0.667,0.452,30,17,15,22,19,16,19,28,W1,L1,0,0,0.0,0.0,0.0,0.0,49-34,33-50,30-15,17-22,19-19,16-28,14-7,14-17,35-30,28-37,5-5,7-3,False
265070,2010-07-07,121,113,NYM,CIN,New York Mets,Cincinnati Reds,Mets,Reds,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2010,2010,84,85,47,48,37,37,0.56,0.565,390,424,336,376,54,48,4.64,4.99,4.0,4.42,0.64,0.56,0.0,0.0,0.0,0.0,0.515,0.571,0.5,0.625,29,27,13,19,18,21,24,18,W1,L1,0,0,0.0,0.0,0.0,0.0,47-37,48-37,29-13,27-19,18-24,21-18,18-18,25-15,34-32,40-30,5-5,6-4,False
