game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
565703,2019-03-30,3.8,4.0,4,4,3,4,1,1,4,2,1,0,7.11,9.0,1.32,1.25,9.47,4.5,4.0,2.0,2.37,0.0,2.37,2.25
565801,2019-03-30,2.8,2.9,2,11,2,10,1,4,1,1,1,2,6.43,31.03,1.07,5.17,3.21,3.1,1.0,0.25,3.21,6.21,3.21,12.41
565896,2019-03-30,3.0,3.0,7,2,7,0,3,3,3,4,0,0,21.0,0.0,3.33,1.67,9.0,12.0,1.0,1.33,0.0,0.0,9.0,9.0
566088,2019-03-30,3.0,4.8,3,3,1,0,0,1,3,3,0,0,3.0,0.0,1.0,0.83,9.0,5.62,0.0,3.0,0.0,0.0,0.0,1.88
566277,2019-03-30,4.0,4.0,6,4,2,0,2,0,4,7,0,0,4.5,0.0,2.0,1.0,9.0,15.75,2.0,0.0,0.0,0.0,4.5,0.0
566374,2019-03-30,3.0,3.9,2,2,0,0,1,1,4,5,0,0,0.0,0.0,1.0,0.77,12.0,11.54,4.0,5.0,0.0,0.0,3.0,2.31
566666,2019-03-30,4.0,3.0,2,4,0,1,2,0,3,4,0,0,0.0,3.0,1.0,1.33,6.75,12.0,1.5,0.0,0.0,0.0,4.5,0.0
566764,2019-03-30,5.0,5.8,3,8,2,3,3,5,2,10,1,1,3.6,4.66,1.2,2.24,3.6,15.52,0.67,2.0,1.8,1.55,5.4,7.76
566866,2019-03-30,4.0,3.0,2,2,0,0,1,2,7,1,0,0,0.0,0.0,0.75,1.33,15.75,3.0,7.0,0.5,0.0,0.0,2.25,6.0
566963,2019-03-30,3.0,2.0,3,1,1,0,1,2,2,1,0,0,3.0,0.0,1.33,1.5,6.0,4.5,2.0,0.5,0.0,0.0,3.0,9.0
567060,2019-03-30,4.8,4.9,2,4,2,4,3,1,5,6,1,2,3.75,7.35,1.04,1.02,9.38,11.02,1.67,6.0,1.88,3.67,5.62,1.84
567361,2019-03-30,3.9,3.0,3,7,0,2,0,1,7,0,0,0,0.0,6.0,0.77,2.67,16.15,0.0,0.0,0.0,0.0,0.0,0.0,3.0
567457,2019-03-30,3.8,7.0,5,9,2,3,0,3,4,8,0,1,4.74,3.86,1.32,1.71,9.47,10.29,0.0,2.67,0.0,1.29,0.0,3.86
567554,2019-03-30,4.0,3.9,1,1,0,0,0,3,6,3,0,0,0.0,0.0,0.25,1.03,13.5,6.92,0.0,1.0,0.0,0.0,0.0,6.92
