game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
564738,2019-04-08,3.0,1.9,1,2,0,2,0,2,2,1,0,1,0.0,9.47,0.33,2.11,6.0,4.74,0.0,0.5,0.0,4.74,0.0,9.47
564933,2019-04-08,3.9,4.0,2,6,0,6,1,2,3,2,0,0,0.0,13.5,0.77,2.0,6.92,4.5,3.0,1.0,0.0,0.0,2.31,4.5
565124,2019-04-08,7.0,6.0,4,4,0,4,2,2,8,7,0,1,0.0,6.0,0.86,1.0,10.29,10.5,4.0,3.5,0.0,1.5,2.57,3.0
565416,2019-04-08,4.0,4.0,2,3,1,0,2,0,5,3,0,0,2.25,0.0,1.0,0.75,11.25,6.75,2.5,0.0,0.0,0.0,4.5,0.0
565609,2019-04-08,3.0,2.0,1,4,0,3,1,2,2,4,0,0,0.0,13.5,0.67,3.0,6.0,18.0,2.0,2.0,0.0,0.0,3.0,9.0
565707,2019-04-08,4.0,8.0,7,7,6,3,2,3,3,8,2,0,13.5,3.38,2.25,1.25,6.75,9.0,1.5,2.67,4.5,0.0,4.5,3.38
566474,2019-04-08,3.0,3.0,3,1,1,0,1,1,1,5,1,0,3.0,0.0,1.33,0.67,3.0,15.0,1.0,5.0,3.0,0.0,3.0,3.0
566570,2019-04-08,3.0,6.8,0,3,0,2,2,1,2,3,0,0,0.0,2.65,0.67,0.59,6.0,3.97,1.0,3.0,0.0,0.0,6.0,1.32
567065,2019-04-08,4.0,2.8,3,3,1,1,0,0,3,1,1,1,2.25,3.21,0.75,1.07,6.75,3.21,0.0,0.0,2.25,3.21,0.0,0.0
567266,2019-04-08,4.8,3.0,3,3,1,0,3,0,5,3,0,0,1.88,0.0,1.25,1.0,9.38,9.0,1.67,0.0,0.0,0.0,5.62,0.0
