game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
564956,2019-05-27,5.0,2.8,3,1,1,1,2,0,5,1,0,1,1.8,3.21,1.0,0.36,9.0,3.21,2.5,0.0,0.0,3.21,3.6,0.0
565051,2019-05-27,2.8,3.9,1,5,0,5,1,1,1,4,0,3,0.0,11.54,0.71,1.54,3.21,9.23,1.0,4.0,0.0,6.92,3.21,2.31
565221,2019-05-27,3.0,4.0,3,3,0,2,0,0,1,4,0,2,0.0,4.5,1.0,0.75,3.0,9.0,0.0,0.0,0.0,4.5,0.0,0.0
565244,2019-05-27,3.9,4.8,6,5,5,2,0,4,5,4,2,0,11.54,3.75,1.54,1.88,11.54,7.5,0.0,1.0,4.62,0.0,0.0,7.5
565438,2019-05-27,5.9,4.1,4,4,1,3,1,6,4,2,1,0,1.53,6.59,0.85,2.44,6.1,4.39,4.0,0.33,1.53,0.0,1.53,13.17
565633,2019-05-27,3.0,4.0,6,3,3,0,1,0,5,6,2,0,9.0,0.0,2.33,0.75,15.0,13.5,5.0,0.0,6.0,0.0,3.0,0.0
565824,2019-05-27,3.0,3.0,5,10,2,7,1,1,4,1,1,2,6.0,21.0,2.0,3.67,12.0,3.0,4.0,1.0,3.0,6.0,3.0,3.0
565922,2019-05-27,3.0,2.0,2,1,0,0,1,2,3,1,0,0,0.0,0.0,1.0,1.5,9.0,4.5,3.0,0.5,0.0,0.0,3.0,9.0
566111,2019-05-27,4.0,3.9,3,4,0,2,0,0,4,2,0,1,0.0,4.62,0.75,1.03,9.0,4.62,0.0,0.0,0.0,2.31,0.0,0.0
566396,2019-05-27,3.8,2.0,2,2,0,3,0,3,5,4,0,1,0.0,13.5,0.53,2.5,11.84,18.0,0.0,1.33,0.0,4.5,0.0,13.5
566688,2019-05-27,4.0,5.0,4,8,3,6,3,1,4,7,2,1,6.75,10.8,1.75,1.8,9.0,12.6,1.33,7.0,4.5,1.8,6.75,1.8
566988,2019-05-27,3.0,4.8,3,3,2,0,2,3,4,6,1,0,6.0,0.0,1.67,1.25,12.0,11.25,2.0,2.0,3.0,0.0,6.0,5.62
567484,2019-05-27,8.0,2.0,6,3,2,1,1,1,8,2,0,1,2.25,4.5,0.88,2.0,9.0,9.0,8.0,2.0,0.0,4.5,1.12,4.5
