game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
564995,2019-08-23,5.0,3.0,2,3,0,1,1,0,6,0,0,1,0.0,3.0,0.6,1.0,10.8,0.0,6.0,0.0,0.0,3.0,1.8,0.0
565187,2019-08-23,4.9,0.9,5,2,3,0,2,0,7,1,1,0,5.51,0.0,1.43,2.22,12.86,10.0,3.5,0.0,1.84,0.0,3.67,0.0
565381,2019-08-23,3.8,4.0,2,3,0,0,1,1,2,3,0,0,0.0,0.0,0.79,1.0,4.74,6.75,2.0,3.0,0.0,0.0,2.37,2.25
565668,2019-08-23,2.8,3.8,1,6,1,2,0,0,2,4,1,1,3.21,4.74,0.36,1.58,6.43,9.47,0.0,0.0,3.21,2.37,0.0,0.0
565866,2019-08-23,4.9,2.8,7,1,3,0,0,1,4,4,2,0,5.51,0.0,1.43,0.71,7.35,12.86,0.0,4.0,3.67,0.0,0.0,3.21
566048,2019-08-23,7.0,7.0,4,4,1,0,4,2,13,7,0,0,1.29,0.0,1.14,0.86,16.71,9.0,3.25,3.5,0.0,0.0,5.14,2.57
566243,2019-08-23,3.0,2.1,2,4,1,2,1,0,5,2,0,0,3.0,8.57,1.0,1.9,15.0,8.57,5.0,0.0,0.0,0.0,3.0,0.0
566337,2019-08-23,6.9,2.0,7,0,4,0,1,0,3,1,1,0,5.22,0.0,1.16,0.0,3.91,4.5,3.0,0.0,1.3,0.0,1.3,0.0
566435,2019-08-23,5.0,4.0,4,3,0,3,0,7,5,4,0,0,0.0,6.75,0.8,2.5,9.0,9.0,0.0,0.57,0.0,0.0,0.0,15.75
566629,2019-08-23,3.0,3.9,2,7,2,2,2,1,3,1,0,0,6.0,4.62,1.33,2.05,9.0,2.31,1.5,1.0,0.0,0.0,6.0,2.31
567027,2019-08-23,3.9,3.0,7,4,4,3,1,2,3,3,0,2,9.23,9.0,2.05,2.0,6.92,9.0,3.0,1.5,0.0,6.0,2.31,6.0
567326,2019-08-23,3.0,2.8,0,1,0,1,0,0,4,2,0,1,0.0,3.21,0.0,0.36,12.0,6.43,0.0,0.0,0.0,3.21,0.0,0.0
567423,2019-08-23,6.0,5.9,5,14,4,8,7,2,7,6,0,3,6.0,12.2,2.0,2.71,10.5,9.15,1.0,3.0,0.0,4.58,10.5,3.05
567614,2019-08-23,3.0,3.9,2,3,0,0,1,2,3,5,0,0,0.0,0.0,1.0,1.28,9.0,11.54,3.0,2.5,0.0,0.0,3.0,4.62
