game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
319994,2012-09-22,5.0,6.0,6,5,5,2,5,0,6,6,0,0,9.0,3.0,2.2,0.83,10.8,9.0,1.2,0.0,0.0,0.0,9.0,0.0
319995,2012-09-22,7.8,3.0,4,1,1,0,5,1,8,0,0,0,1.15,0.0,1.15,0.67,9.23,0.0,1.6,0.0,0.0,0.0,5.77,3.0
319996,2012-09-22,6.9,7.0,6,6,4,3,3,2,10,8,1,0,5.22,3.86,1.3,1.14,13.04,10.29,3.33,4.0,1.3,0.0,3.91,2.57
319997,2012-09-22,3.0,3.0,2,1,0,0,0,0,3,2,0,0,0.0,0.0,0.67,0.33,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
319998,2012-09-22,2.0,3.9,2,2,0,0,2,0,2,0,0,0,0.0,0.0,2.0,0.51,9.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0
319999,2012-09-22,1.0,2.0,2,2,1,0,0,1,2,2,1,0,9.0,0.0,2.0,1.5,18.0,9.0,0.0,2.0,9.0,0.0,0.0,4.5
320000,2012-09-22,1.0,3.0,0,3,0,3,1,4,0,1,0,1,0.0,9.0,1.0,2.33,0.0,3.0,0.0,0.25,0.0,3.0,9.0,12.0
320001,2012-09-22,2.0,5.8,3,8,2,7,1,2,4,3,1,3,9.0,10.86,2.0,1.72,18.0,4.66,4.0,1.5,4.5,4.66,4.5,3.1
320002,2012-09-22,0.0,5.9,0,5,0,1,0,0,0,2,0,1,0.0,1.53,0.0,0.85,0.0,3.05,0.0,0.0,0.0,1.53,0.0,0.0
320003,2012-09-22,11.9,11.2,10,12,6,5,4,6,9,7,3,2,4.54,4.02,1.18,1.61,6.81,5.62,2.25,1.17,2.27,1.61,3.03,4.82
320004,2012-09-22,2.0,2.0,0,1,0,0,0,1,1,3,0,0,0.0,0.0,0.0,1.0,4.5,13.5,0.0,3.0,0.0,0.0,0.0,4.5
320005,2012-09-22,3.8,4.8,2,5,1,1,0,1,5,3,0,1,2.37,1.88,0.53,1.25,11.84,5.62,0.0,3.0,0.0,1.88,0.0,1.88
320006,2012-09-22,5.0,3.0,4,2,2,0,6,0,5,4,1,0,3.6,0.0,2.0,0.67,9.0,12.0,0.83,0.0,1.8,0.0,10.8,0.0
320007,2012-09-22,2.0,0.0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320008,2012-09-22,6.8,4.0,7,10,3,6,1,3,6,0,0,2,3.97,13.5,1.18,3.25,7.94,0.0,6.0,0.0,0.0,4.5,1.32,6.75
