game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
318063,2012-04-30,4.0,3.8,2,2,2,1,3,0,3,3,0,1,4.5,2.37,1.25,0.53,6.75,7.11,1.0,0.0,0.0,2.37,6.75,0.0
318064,2012-04-30,2.0,2.0,1,0,0,0,0,0,3,1,0,0,0.0,0.0,0.5,0.0,13.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0
318065,2012-04-30,2.0,2.0,3,3,3,2,2,0,1,1,1,0,13.5,9.0,2.5,1.5,4.5,4.5,0.5,0.0,4.5,0.0,9.0,0.0
318067,2012-04-30,3.0,2.8,0,4,0,1,2,2,5,1,0,0,0.0,3.21,0.67,2.14,15.0,3.21,2.5,0.5,0.0,0.0,6.0,6.43
318068,2012-04-30,4.0,4.0,2,0,3,0,3,2,5,4,1,0,6.75,0.0,1.25,0.5,11.25,9.0,1.67,2.0,2.25,0.0,6.75,4.5
318069,2012-04-30,1.9,2.0,3,1,0,1,0,0,0,0,0,1,0.0,4.5,1.58,0.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
318070,2012-04-30,2.8,2.0,1,2,0,1,0,0,1,3,0,0,0.0,4.5,0.36,1.0,3.21,13.5,0.0,0.0,0.0,0.0,0.0,0.0
318071,2012-04-30,2.8,3.8,4,3,0,3,1,3,4,1,0,1,0.0,7.11,1.79,1.58,12.86,2.37,4.0,0.33,0.0,2.37,3.21,7.11
318072,2012-04-30,2.9,1.8,3,1,2,0,1,0,3,1,0,0,6.21,0.0,1.38,0.56,9.31,5.0,3.0,0.0,0.0,0.0,3.1,0.0
318073,2012-04-30,5.0,3.1,5,5,1,2,1,2,5,1,1,0,1.8,5.81,1.2,2.26,9.0,2.9,5.0,0.5,1.8,0.0,1.8,5.81
318074,2012-04-30,3.0,2.0,5,0,2,0,2,0,3,1,2,0,6.0,0.0,2.33,0.0,9.0,4.5,1.5,0.0,6.0,0.0,6.0,0.0
