game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
318565,2012-06-06,1.8,2.9,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,5.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0
318566,2012-06-06,1.0,2.0,0,0,0,0,0,2,0,3,0,0,0.0,0.0,0.0,1.0,0.0,13.5,0.0,1.5,0.0,0.0,0.0,9.0
318567,2012-06-06,2.0,4.0,1,5,0,3,1,3,3,3,0,1,0.0,6.75,1.0,2.0,13.5,6.75,3.0,1.0,0.0,2.25,4.5,6.75
318568,2012-06-06,4.9,4.0,2,1,1,0,1,0,5,3,0,0,1.84,0.0,0.61,0.25,9.18,6.75,5.0,0.0,0.0,0.0,1.84,0.0
318569,2012-06-06,1.0,5.0,0,4,0,1,1,1,2,4,0,1,0.0,1.8,1.0,1.0,18.0,7.2,2.0,4.0,0.0,1.8,9.0,1.8
318570,2012-06-06,3.8,4.0,3,3,0,1,2,1,6,3,0,0,0.0,2.25,1.32,1.0,14.21,6.75,3.0,3.0,0.0,0.0,4.74,2.25
318571,2012-06-06,8.8,4.0,8,2,3,0,2,0,6,5,0,0,3.07,0.0,1.14,0.5,6.14,11.25,3.0,0.0,0.0,0.0,2.05,0.0
318572,2012-06-06,2.0,2.0,0,2,0,1,1,3,1,1,0,0,0.0,4.5,0.5,2.5,4.5,4.5,1.0,0.33,0.0,0.0,4.5,13.5
318573,2012-06-06,1.8,4.0,1,1,1,0,0,2,2,2,1,0,5.0,0.0,0.56,0.75,10.0,4.5,0.0,1.0,5.0,0.0,0.0,4.5
318574,2012-06-06,3.8,5.0,3,6,1,0,2,1,1,3,1,0,2.37,0.0,1.32,1.4,2.37,5.4,0.5,3.0,2.37,0.0,4.74,1.8
318575,2012-06-06,3.8,3.0,1,2,0,1,1,1,1,3,0,0,0.0,3.0,0.53,1.0,2.37,9.0,1.0,3.0,0.0,0.0,2.37,3.0
318576,2012-06-06,3.0,3.8,0,5,0,0,0,2,3,3,0,0,0.0,0.0,0.0,1.84,9.0,7.11,0.0,1.5,0.0,0.0,0.0,4.74
318577,2012-06-06,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318578,2012-06-06,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318579,2012-06-06,3.0,0.0,4,0,2,0,1,0,4,0,1,0,6.0,0.0,1.67,0.0,12.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0
