game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
318580,2012-06-07,3.0,6,6,2,3,3,18.0,2.67,9.0,1.5,9.0,6.0,4.0,5,1,1,5,1,2.25,1.5,11.25,5.0,2.25,2.25
318581,2012-06-07,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5,2,2,3,0,3.0,1.17,4.5,1.5,0.0,3.0
318582,2012-06-07,3.3333,3,2,0,2,1,5.4,0.9,5.4,0.0,2.7,0.0,3.0,3,2,1,3,1,6.0,1.33,9.0,3.0,3.0,3.0
318583,2012-06-07,3.6667,6,2,1,1,0,4.91,1.91,2.45,1.0,0.0,2.45,3.0,1,0,1,2,0,0.0,0.67,6.0,2.0,0.0,3.0
318585,2012-06-07,3.0,6,3,1,1,0,9.0,2.33,3.0,1.0,0.0,3.0,3.0,2,0,2,1,0,0.0,1.33,3.0,0.5,0.0,6.0
318586,2012-06-07,3.6667,2,1,1,4,0,2.45,0.82,9.82,4.0,0.0,2.45,1.6667,1,1,1,0,1,5.4,1.2,0.0,0.0,5.4,5.4
318587,2012-06-07,3.0,2,1,0,3,0,3.0,0.67,9.0,0.0,0.0,0.0,5.0,2,1,3,5,1,1.8,1.0,9.0,1.67,1.8,5.4
318588,2012-06-07,3.0,6,4,0,2,2,12.0,2.0,6.0,0.0,6.0,0.0,2.0,2,0,3,1,0,0.0,2.5,4.5,0.33,0.0,13.5
318589,2012-06-07,4.3333,11,10,5,5,3,20.77,3.69,10.38,1.0,6.23,10.38,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
318590,2012-06-07,2.0,3,2,2,0,0,9.0,2.5,0.0,0.0,0.0,9.0,4.0,3,2,1,5,1,4.5,1.0,11.25,5.0,2.25,2.25
318591,2012-06-07,2.0,1,0,1,1,0,0.0,1.0,4.5,1.0,0.0,4.5,2.6667,1,1,0,2,1,3.37,0.37,6.75,0.0,3.37,0.0
318592,2012-06-07,3.0,3,0,0,3,0,0.0,1.0,9.0,0.0,0.0,0.0,1.6667,2,1,1,1,0,5.4,1.8,5.4,1.0,0.0,5.4
