game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
318312,2012-05-18,4.0,2.0,5,0,3,0,2,1,6,3,0,0,6.75,0.0,1.75,0.5,13.5,13.5,3.0,3.0,0.0,0.0,4.5,4.5
318313,2012-05-18,3.8,3.0,4,2,2,1,1,1,3,3,0,0,4.74,3.0,1.32,1.0,7.11,9.0,3.0,3.0,0.0,0.0,2.37,3.0
318314,2012-05-18,3.0,2.0,3,1,1,0,1,0,4,1,1,0,3.0,0.0,1.33,0.5,12.0,4.5,4.0,0.0,3.0,0.0,3.0,0.0
318315,2012-05-18,3.0,4.0,2,1,1,0,2,0,4,1,1,0,3.0,0.0,1.33,0.25,12.0,2.25,2.0,0.0,3.0,0.0,6.0,0.0
318316,2012-05-18,2.0,3.0,2,3,1,1,0,1,2,4,1,1,4.5,3.0,1.0,1.33,9.0,12.0,0.0,4.0,4.5,3.0,0.0,3.0
318317,2012-05-18,1.9,2.9,0,3,0,0,1,0,1,2,0,0,0.0,0.0,0.53,1.03,4.74,6.21,1.0,0.0,0.0,0.0,4.74,0.0
318318,2012-05-18,1.0,0.8,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,9.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0
318319,2012-05-18,2.0,2.0,0,0,0,0,1,0,2,1,0,0,0.0,0.0,0.5,0.0,9.0,4.5,2.0,0.0,0.0,0.0,4.5,0.0
318320,2012-05-18,4.0,3.9,10,3,5,0,1,1,5,2,0,0,11.25,0.0,2.75,1.03,11.25,4.62,5.0,2.0,0.0,0.0,2.25,2.31
318321,2012-05-18,3.0,5.0,1,4,4,6,4,5,2,5,1,1,12.0,10.8,1.67,1.8,6.0,9.0,0.5,1.0,3.0,1.8,12.0,9.0
318322,2012-05-18,3.9,6.0,4,4,2,2,0,5,6,4,0,0,4.62,3.0,1.03,1.5,13.85,6.0,0.0,0.8,0.0,0.0,0.0,7.5
318323,2012-05-18,0.0,2.0,0,4,0,2,0,1,0,3,0,0,0.0,9.0,0.0,2.5,0.0,13.5,0.0,3.0,0.0,0.0,0.0,4.5
318324,2012-05-18,2.0,0.0,1,0,1,0,0,0,3,0,0,0,4.5,0.0,0.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318325,2012-05-18,2.0,2.1,2,4,1,2,1,4,6,3,1,0,4.5,8.57,1.5,3.81,27.0,12.86,6.0,0.75,4.5,0.0,4.5,17.14
318326,2012-05-18,3.0,4.8,1,1,1,0,0,0,5,3,1,0,3.0,0.0,0.33,0.21,15.0,5.62,0.0,0.0,3.0,0.0,0.0,0.0
