game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
530780,2018-07-10,117,133,Houston Astros,Oakland Athletics,90,89,257.0,326.0,199,295,0.77,0.9,76,129,0.3,0.4,65,124,0.25,0.38,307,315,1.19,0.97,25,41,0.1,0.13,2.66,3.56,1.03,1.29,10.75,8.7,4.72,2.54,0.88,1.13,2.28,3.42
530786,2018-07-10,134,120,Pittsburgh Pirates,Washington Nationals,89,89,311.7,291.3,299,247,0.96,0.85,154,123,0.49,0.42,136,95,0.44,0.33,345,285,1.11,0.98,33,39,0.11,0.13,4.45,3.8,1.4,1.17,9.96,8.8,2.54,3.0,0.95,1.2,3.93,2.93
530785,2018-07-10,144,141,Atlanta Braves,Toronto Blue Jays,88,89,323.7,319.7,278,314,0.86,0.98,153,139,0.47,0.43,156,119,0.48,0.37,327,321,1.01,1.0,33,44,0.1,0.14,4.25,3.91,1.34,1.35,9.09,9.04,2.1,2.7,0.92,1.24,4.34,3.35
530784,2018-07-10,111,140,Boston Red Sox,Texas Rangers,91,91,298.3,314.3,245,288,0.82,0.92,105,125,0.35,0.4,111,107,0.37,0.34,316,295,1.06,0.94,27,28,0.09,0.09,3.17,3.58,1.19,1.26,9.53,8.45,2.85,2.76,0.81,0.8,3.35,3.06
530783,2018-07-10,145,138,Chicago White Sox,St. Louis Cardinals,90,88,306.7,303.7,310,292,1.01,0.96,146,142,0.48,0.47,144,122,0.47,0.4,323,289,1.05,0.95,30,32,0.1,0.11,4.28,4.21,1.48,1.36,9.48,8.57,2.24,2.37,0.88,0.95,4.23,3.62
530781,2018-07-10,121,143,New York Mets,Philadelphia Phillies,88,89,318.7,301.3,308,281,0.97,0.93,168,134,0.53,0.44,143,114,0.45,0.38,306,318,0.96,1.06,52,37,0.16,0.12,4.74,4.0,1.42,1.31,8.64,9.5,2.14,2.79,1.47,1.11,4.04,3.4
530779,2018-07-10,110,147,Baltimore Orioles,New York Yankees,90,88,323.0,317.3,336,231,1.04,0.73,157,95,0.49,0.3,150,113,0.46,0.36,295,409,0.91,1.29,29,31,0.09,0.1,4.37,2.69,1.5,1.08,8.22,11.6,1.97,3.62,0.81,0.88,4.18,3.2
530782,2018-07-10,108,136,Los Angeles Angels,Seattle Mariners,90,88,337.3,284.7,323,251,0.96,0.88,148,119,0.44,0.42,140,93,0.42,0.33,342,308,1.01,1.08,52,31,0.15,0.11,3.95,3.76,1.37,1.21,9.12,9.74,2.44,3.31,1.39,0.98,3.74,2.94
530777,2018-07-10,135,119,San Diego Padres,Los Angeles Dodgers,93,90,355.3,344.3,320,318,0.9,0.92,143,145,0.4,0.42,111,133,0.31,0.39,381,353,1.07,1.03,37,42,0.1,0.12,3.62,3.79,1.21,1.31,9.65,9.23,3.43,2.65,0.94,1.1,2.81,3.48
530776,2018-07-10,142,118,Minnesota Twins,Kansas City Royals,86,89,311.0,296.3,329,316,1.06,1.07,152,176,0.49,0.59,99,139,0.32,0.47,322,226,1.04,0.76,47,42,0.15,0.14,4.4,5.35,1.38,1.54,9.32,6.86,3.25,1.63,1.36,1.28,2.86,4.22
530778,2018-07-10,146,158,Miami Marlins,Milwaukee Brewers,93,91,368.3,325.7,359,264,0.97,0.81,202,115,0.55,0.35,180,136,0.49,0.42,340,376,0.92,1.15,41,34,0.11,0.1,4.94,3.18,1.46,1.23,8.31,10.39,1.89,2.76,1.0,0.94,4.4,3.76
530775,2018-07-10,139,116,Tampa Bay Rays,Detroit Tigers,90,93,409.0,319.0,348,329,0.85,1.03,158,160,0.39,0.5,142,135,0.35,0.42,363,285,0.89,0.89,41,39,0.1,0.12,3.48,4.51,1.2,1.45,7.99,8.04,2.56,2.11,0.9,1.1,3.12,3.81
530774,2018-07-10,114,113,Cleveland Indians,Cincinnati Reds,85,91,243.7,341.7,240,327,0.98,0.96,139,155,0.57,0.45,77,152,0.32,0.44,235,311,0.96,0.91,45,36,0.18,0.11,5.13,4.08,1.3,1.4,8.68,8.19,3.05,2.05,1.66,0.95,2.84,4.0
530773,2018-07-10,137,112,San Francisco Giants,Chicago Cubs,93,88,332.7,323.3,300,260,0.9,0.8,138,112,0.41,0.35,120,155,0.36,0.48,316,325,0.95,1.01,26,27,0.08,0.08,3.73,3.12,1.26,1.28,8.55,9.05,2.63,2.1,0.7,0.75,3.25,4.31
530772,2018-07-10,115,109,Colorado Rockies,Arizona Diamondbacks,90,90,289.7,317.0,291,250,1.0,0.79,170,87,0.59,0.27,135,110,0.47,0.35,282,277,0.97,0.87,36,29,0.12,0.09,5.28,2.47,1.47,1.14,8.76,7.86,2.09,2.52,1.12,0.82,4.19,3.12
