game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
530667,2018-07-01,143,120,Philadelphia Phillies,Washington Nationals,81,80,272.0,252.0,262,213,0.96,0.85,130,108,0.48,0.43,101,83,0.37,0.33,289,249,1.06,0.99,36,35,0.13,0.14,4.3,3.86,1.33,1.17,9.56,8.89,2.86,3.0,1.19,1.25,3.34,2.96
530666,2018-07-01,109,137,Arizona Diamondbacks,San Francisco Giants,82,84,279.7,303.0,221,275,0.79,0.91,78,123,0.28,0.41,97,111,0.35,0.37,246,283,0.88,0.93,25,23,0.09,0.08,2.51,3.65,1.14,1.27,7.92,8.41,2.54,2.55,0.8,0.68,3.12,3.3
530664,2018-07-01,146,121,Miami Marlins,New York Mets,84,80,329.0,290.3,319,286,0.97,0.99,174,154,0.53,0.53,154,127,0.47,0.44,304,280,0.92,0.96,37,47,0.11,0.16,4.76,4.77,1.44,1.42,8.32,8.68,1.97,2.2,1.01,1.46,4.21,3.94
530663,2018-07-01,112,142,Chicago Cubs,Minnesota Twins,81,77,299.3,283.3,237,300,0.79,1.06,104,142,0.35,0.5,149,92,0.5,0.32,300,291,1.0,1.03,24,44,0.08,0.16,3.13,4.51,1.29,1.38,9.02,9.24,2.01,3.16,0.72,1.4,4.48,2.92
530662,2018-07-01,113,158,Cincinnati Reds,Milwaukee Brewers,83,82,313.3,294.3,291,236,0.93,0.8,136,98,0.43,0.33,135,126,0.43,0.43,281,346,0.9,1.18,31,30,0.1,0.1,3.91,3.0,1.36,1.23,8.07,10.58,2.08,2.75,0.89,0.92,3.88,3.85
530661,2018-07-01,110,108,Baltimore Orioles,Los Angeles Angels,81,83,296.0,313.7,310,301,1.05,0.96,144,138,0.49,0.44,142,131,0.48,0.42,262,313,0.89,1.0,26,47,0.09,0.15,4.38,3.96,1.53,1.38,7.97,8.98,1.85,2.39,0.79,1.35,4.32,3.76
530660,2018-07-01,136,118,Seattle Mariners,Kansas City Royals,81,82,264.7,266.7,237,281,0.9,1.05,113,157,0.43,0.59,86,119,0.32,0.45,289,206,1.09,0.77,30,41,0.11,0.15,3.84,5.3,1.22,1.5,9.83,6.95,3.36,1.73,1.02,1.38,2.92,4.02
530665,2018-07-01,135,134,San Diego Padres,Pittsburgh Pirates,85,81,321.3,278.3,286,259,0.89,0.93,125,129,0.39,0.46,101,114,0.31,0.41,340,298,1.06,1.07,31,30,0.1,0.11,3.5,4.17,1.2,1.34,9.52,9.64,3.37,2.61,0.87,0.97,2.83,3.69
530658,2018-07-01,141,116,Toronto Blue Jays,Detroit Tigers,82,84,286.3,293.0,290,303,1.01,1.03,130,151,0.45,0.52,106,123,0.37,0.42,289,265,1.01,0.9,41,38,0.14,0.13,4.09,4.64,1.38,1.45,9.08,8.14,2.73,2.15,1.29,1.17,3.33,3.78
530657,2018-07-01,119,115,Los Angeles Dodgers,Colorado Rockies,82,83,320.3,270.7,302,269,0.94,0.99,139,166,0.43,0.61,127,129,0.4,0.48,323,265,1.01,0.98,38,35,0.12,0.13,3.91,5.52,1.34,1.47,9.07,8.81,2.54,2.05,1.07,1.16,3.57,4.29
530656,2018-07-01,133,114,Oakland Athletics,Cleveland Indians,82,77,300.0,219.7,268,214,0.89,0.97,113,128,0.38,0.58,115,72,0.38,0.33,290,215,0.97,0.98,39,40,0.13,0.18,3.39,5.24,1.28,1.3,8.7,8.81,2.52,2.99,1.17,1.64,3.45,2.95
530655,2018-07-01,140,145,Texas Rangers,Chicago White Sox,84,82,286.0,282.7,266,280,0.93,0.99,117,124,0.41,0.44,96,127,0.34,0.45,267,291,0.93,1.03,27,29,0.09,0.1,3.68,3.95,1.27,1.44,8.4,9.27,2.78,2.29,0.85,0.92,3.02,4.04
530659,2018-07-01,139,117,Tampa Bay Rays,Houston Astros,82,82,368.3,236.3,313,183,0.85,0.77,140,67,0.38,0.28,125,59,0.34,0.25,335,285,0.91,1.21,38,19,0.1,0.08,3.42,2.55,1.19,1.02,8.19,10.85,2.68,4.83,0.93,0.72,3.05,2.25
530654,2018-07-01,147,111,New York Yankees,Boston Red Sox,79,83,280.3,270.7,200,219,0.71,0.81,86,94,0.31,0.35,108,104,0.39,0.38,375,290,1.34,1.07,27,22,0.1,0.08,2.76,3.13,1.1,1.19,12.04,9.64,3.47,2.79,0.87,0.73,3.47,3.46
530653,2018-07-01,138,144,St. Louis Cardinals,Atlanta Braves,80,80,281.3,292.7,267,250,0.95,0.85,129,136,0.46,0.46,115,141,0.41,0.48,272,292,0.97,1.0,31,26,0.11,0.09,4.13,4.18,1.36,1.34,8.7,8.98,2.37,2.07,0.99,0.8,3.68,4.34
