Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO
2025-06-16,Miami Marlins,Sandy Alcantara,7.14,1.49,63.0,50.0,.258,4.79,1.41,549.0,493.0,Philadelphia Phillies,Mick Abel,2.35,1.11,15.1,14,.241,3.94,1.29,621.9,648
2025-06-16,Washington Nationals,Jake Irvin,4.21,1.25,83.1,54.0,.243,5.01,1.41,540.9,501.0,Colorado Rockies,Carson Palmquist,7.77,1.82,22.0,16,.310,5.54,1.57,594.1,465
2025-06-16,New York Yankees,Clarke Schmidt,3.6,1.24,55.0,57.0,.221,3.61,1.2,563.2,594.0,Los Angeles Angels,José Soriano,3.86,1.5,79.1,64,.269,4.96,1.49,535.0,463
2025-06-16,Tampa Bay Rays,Ryan Pepiot,3.31,1.14,81.2,73.0,.230,3.47,1.19,554.9,496.0,Baltimore Orioles,Zach Eflin,4.08,1.09,53.0,36,.252,4.97,1.44,560.1,538
2025-06-16,Seattle Mariners,Logan Gilbert,2.37,0.79,30.1,44.0,.164,4.04,1.34,603.9,523.0,Boston Red Sox,Lucas Giolito,5.45,1.54,39.2,31,.301,3.87,1.31,618.9,583
2025-06-16,Athletics,TBD,,,,,,,,,,Houston Astros,Ryan Gusto,4.56,1.6,49.1,52,.285,3.33,1.11,578.0,649
2025-06-16,Los Angeles Dodgers,Shohei Ohtani,,,,,,,,,,San Diego Padres,Dylan Cease,4.28,1.3,75.2,96,.241,3.38,1.2,545.9,520
