game_pk,date,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5
346850,2013-04-09,,8.0
346851,2013-04-09,6.0,5.0
346852,2013-04-09,5.0,7.0
346853,2013-04-09,,6.6667
346854,2013-04-09,5.0,6.0
346855,2013-04-09,8.0,6.3333
346856,2013-04-09,5.0,5.0
346857,2013-04-09,4.0,6.0
346858,2013-04-09,6.0,
346859,2013-04-10,5.0,5.0
346860,2013-04-10,6.0,6.0
346861,2013-04-10,7.0,6.0
346862,2013-04-10,5.0,
346864,2013-04-10,4.0,4.6667
346866,2013-04-10,5.0,7.0
346867,2013-04-10,6.0,5.0
346868,2013-04-10,7.0,6.0
346869,2013-04-10,5.3333,5.3333
346870,2013-04-10,6.6667,6.0
346871,2013-04-10,5.6667,6.0
346872,2013-04-10,6.0,7.3333
346873,2013-04-10,5.0,4.3333
346874,2013-04-11,,3.6667
346875,2013-04-11,4.0,5.6667
346876,2013-04-11,6.0,6.3333
346878,2013-04-11,5.6667,6.0
346879,2013-04-11,4.6667,5.3333
346880,2013-04-11,5.0,6.0
346881,2013-04-11,7.0,
346882,2013-04-12,6.0,5.0
346883,2013-04-12,6.0,6.3333
346884,2013-04-12,6.5,4.0
346885,2013-04-12,5.5,6.0
346886,2013-04-12,4.0,6.0
346887,2013-04-12,6.0,5.0
346888,2013-04-12,6.0,5.6667
346889,2013-04-12,6.0,8.0
346890,2013-04-12,5.5,6.333349999999999
346891,2013-04-12,6.6667,4.83335
346893,2013-04-12,6.0,5.3333
346894,2013-04-12,5.666650000000001,7.0
346895,2013-04-12,5.3333,6.0
346896,2013-04-12,7.0,6.83335
346897,2013-04-13,6.166650000000001,5.5
346898,2013-04-13,4.0,6.333349999999999
346899,2013-04-13,6.0,7.333349999999999
346900,2013-04-13,6.0,6.5
346901,2013-04-13,4.5,6.6667
346902,2013-04-13,6.5,6.166650000000001
346903,2013-04-13,,5.166650000000001
346904,2013-04-13,6.5,6.3333
346905,2013-04-13,,7.0
346906,2013-04-13,6.833349999999999,6.833349999999999
346907,2013-04-13,6.0,5.5
346908,2013-04-13,5.166650000000001,5.8333
346909,2013-04-13,6.0,5.333349999999999
346910,2013-04-13,6.5,5.5
346911,2013-04-13,5.0,5.333349999999999
346912,2013-04-14,5.5,6.333349999999999
346913,2013-04-14,3.3333000000000004,6.0
346914,2013-04-14,5.0,5.666650000000001
346915,2013-04-14,,6.333349999999999
346916,2013-04-14,4.666650000000001,5.166650000000001
346917,2013-04-14,4.16665,6.0
346918,2013-04-14,6.0,5.833349999999999
346919,2013-04-14,5.333349999999999,5.5
346921,2013-04-14,5.5,5.5
346922,2013-04-14,7.0,7.3333
346923,2013-04-14,7.0,4.83335
346924,2013-04-14,6.166650000000001,3.6666499999999997
346925,2013-04-14,6.1667,6.0
346926,2013-04-14,3.33335,7.3333
346927,2013-04-15,7.166650000000001,5.0
346928,2013-04-15,6.0,4.0
346930,2013-04-15,6.0,8.33335
346931,2013-04-15,6.0,5.0
346932,2013-04-15,5.0,5.666650000000001
346933,2013-04-15,4.8333,5.666650000000001
346934,2013-04-15,5.5,6.5
346935,2013-04-15,6.0,5.0
346929,2013-04-16,5.5,4.666650000000001
346936,2013-04-16,3.66665,5.6667
346937,2013-04-16,4.6667,5.833349999999999
346938,2013-04-16,5.166650000000001,5.0
346939,2013-04-16,7.0,4.666650000000001
346940,2013-04-16,6.0,6.333349999999999
346941,2013-04-16,3.8333500000000003,4.3333
346944,2013-04-16,5.0,6.6667
346945,2013-04-16,6.166650000000001,7.5
346946,2013-04-16,3.6666499999999997,4.6667
346947,2013-04-16,5.5,4.5
346948,2013-04-16,6.0,7.0
346949,2013-04-16,,6.5
346950,2013-04-16,,5.5
346942,2013-04-17,5.5,5.833349999999999
346952,2013-04-17,6.666666666666667,6.333349999999999
346953,2013-04-17,7.333333333333333,5.0
346954,2013-04-17,6.5,6.111133333333332
346955,2013-04-17,6.5,4.5
346957,2013-04-17,6.0,6.5
346958,2013-04-17,5.666666666666667,6.166650000000001
346959,2013-04-17,4.5,5.666650000000001
346961,2013-04-17,5.166650000000001,5.5
346962,2013-04-17,5.777766666666667,6.5
346963,2013-04-17,6.5,5.666650000000001
346964,2013-04-17,6.8889,5.5
346965,2013-04-17,7.777766666666667,4.666650000000001
346966,2013-04-18,3.5,6.0
346967,2013-04-18,5.5,5.5
346968,2013-04-18,6.166650000000001,6.333333333333333
346969,2013-04-18,,5.5
346970,2013-04-18,6.0,5.8889
346971,2013-04-18,6.166650000000001,5.666666666666667
346972,2013-04-18,7.0,5.555533333333334
346973,2013-04-18,5.4444333333333335,5.5555666666666665
346974,2013-04-18,6.8889,6.1111
346975,2013-04-18,5.5555666666666665,7.333333333333333
346976,2013-04-18,5.666666666666667,6.333333333333333
346977,2013-04-19,6.111133333333332,6.222233333333333
346978,2013-04-19,4.5,6.0
346979,2013-04-19,5.333333333333333,5.5
346980,2013-04-19,5.5,6.333333333333333
346983,2013-04-19,6.444466666666666,5.888866666666668
346985,2013-04-19,7.0,6.222233333333333
346986,2013-04-19,6.777799999999999,4.1110999999999995
346987,2013-04-19,6.5555666666666665,5.777766666666667
346988,2013-04-19,7.333333333333333,6.1111
346989,2013-04-19,5.1110999999999995,6.444466666666666
346990,2013-04-19,5.2222333333333335,7.5
346991,2013-04-19,6.0,6.5555666666666665
346982,2013-04-20,6.222233333333333,6.222200000000001
346992,2013-04-20,5.4444333333333335,6.0
346993,2013-04-20,4.5555666666666665,6.777799999999999
346994,2013-04-20,,5.4444333333333335
346995,2013-04-20,6.222233333333333,
346996,2013-04-20,6.3333,5.166650000000001
346997,2013-04-20,7.333333333333333,7.0
346998,2013-04-20,6.0,6.4444333333333335
346999,2013-04-20,6.666666666666667,4.8889000000000005
347000,2013-04-20,6.1111,4.0
347001,2013-04-20,6.1111,3.8888666666666665
347002,2013-04-20,5.333333333333333,
347003,2013-04-20,6.5,4.222233333333333
347004,2013-04-20,4.5,5.333333333333333
347005,2013-04-20,5.3333,5.2222
347006,2013-04-20,7.8889,5.0
346981,2013-04-21,,6.5555666666666665
347007,2013-04-21,5.333333333333333,5.222233333333333
347008,2013-04-21,4.16665,6.333333333333333
347009,2013-04-21,2.16665,4.0
347010,2013-04-21,6.0,6.666666666666667
347011,2013-04-21,5.666666666666667,7.333333333333333
347012,2013-04-21,5.0,
347013,2013-04-21,6.333333333333333,5.666666666666667
347014,2013-04-21,5.2222,4.3333
347015,2013-04-21,6.222233333333333,6.222233333333333
347016,2013-04-21,5.5555666666666665,5.333333333333333
347017,2013-04-21,4.0,5.0
347018,2013-04-21,4.666666666666667,7.333333333333333
347019,2013-04-21,4.7777666666666665,4.833349999999999
347020,2013-04-21,6.222233333333333,7.833349999999999
347021,2013-04-21,5.333333333333333,4.5
347022,2013-04-22,6.1111,6.444466666666666
347024,2013-04-22,6.333333333333333,6.555533333333334
347025,2013-04-22,5.111133333333333,6.75
347027,2013-04-22,6.222233333333333,6.666666666666667
347028,2013-04-22,6.0,7.0
347029,2013-04-22,5.0,6.666666666666667
347030,2013-04-22,4.555533333333334,7.166675
347031,2013-04-22,4.4444333333333335,6.1111
347032,2013-04-22,4.8889,7.333333333333333
347033,2013-04-22,4.666666666666667,5.333333333333333
347034,2013-04-22,,6.0
347023,2013-04-23,4.0,6.333333333333333
347026,2013-04-23,4.1111,5.833325
347035,2013-04-23,5.666675,6.333333333333333
347036,2013-04-23,6.333333333333333,5.333333333333333
347037,2013-04-23,5.0,7.0
347040,2013-04-23,5.916675,7.166650000000001
347041,2013-04-23,7.1111,5.0
347042,2013-04-23,5.1111,5.583325
347043,2013-04-23,5.75,4.666666666666667
347044,2013-04-23,5.0,6.333333333333333
347045,2013-04-23,4.750025,6.666675
347046,2013-04-23,6.666666666666667,7.25
347047,2013-04-23,4.8889,4.749975
347048,2013-04-23,6.0,5.75
347049,2013-04-23,5.916675,5.222233333333333
347050,2013-04-24,6.583349999999999,6.166675
347051,2013-04-24,,5.5
347052,2013-04-24,6.583349999999999,6.666675
347053,2013-04-24,5.8889,5.777766666666667
347054,2013-04-24,6.333333333333333,5.333333333333333
347055,2013-04-24,7.25,
347056,2013-04-24,4.583325,6.0
347057,2013-04-24,7.1111,7.4444333333333335
347058,2013-04-24,6.5,4.916675
347059,2013-04-24,5.416675,5.5
347060,2013-04-24,6.083325,5.583349999999999
347061,2013-04-24,,6.666675
347062,2013-04-24,,5.25
347063,2013-04-24,5.583325,5.333333333333333
347064,2013-04-25,4.499975,6.166675
347065,2013-04-25,5.0,7.0
347066,2013-04-25,6.25,5.583325
347067,2013-04-25,7.5,4.75
347068,2013-04-25,6.333325,6.75
347069,2013-04-25,4.333333333333333,6.166650000000001
347070,2013-04-25,6.5,6.333325
347071,2013-04-25,4.75,4.8889000000000005
347072,2013-04-25,5.749975,5.749975
347073,2013-04-25,7.166675,4.916675
347074,2013-04-25,5.916650000000001,5.583325
347075,2013-04-25,4.833349999999999,6.666650000000001
347076,2013-04-26,6.416675,6.583349999999999
347077,2013-04-26,6.333349999999999,6.0
347078,2013-04-26,6.75,6.25
347080,2013-04-26,5.416675,5.083325
347081,2013-04-26,6.0,2.7777666666666665
347082,2013-04-26,4.916675,6.166675
347083,2013-04-26,4.0,5.666675
347084,2013-04-26,6.333325,6.166675
347085,2013-04-26,5.166650000000001,5.0
347086,2013-04-26,4.8889,4.166650000000001
347087,2013-04-26,4.666675,4.666666666666667
347088,2013-04-26,5.5,3.7777666666666665
347089,2013-04-26,4.833349999999999,6.0
347090,2013-04-26,6.25,5.0
347091,2013-04-27,6.933339999999999,5.166675
347092,2013-04-27,3.6666666666666665,6.25
347093,2013-04-27,6.0,5.166675
347094,2013-04-27,4.583325,6.5
347095,2013-04-27,7.25,3.3333
347096,2013-04-27,6.500025,4.0
347097,2013-04-27,5.5555666666666665,4.499975
347098,2013-04-27,,5.666675
347099,2013-04-27,,5.3333
347100,2013-04-27,5.75,5.916675
347101,2013-04-27,5.416650000000001,6.5
347102,2013-04-27,5.0,6.916675
347103,2013-04-27,7.0,5.5
347104,2013-04-27,7.222233333333333,5.8
347105,2013-04-27,5.75,6.499975
347079,2013-04-28,,
347106,2013-04-28,6.75,6.25
347107,2013-04-28,6.5,6.0
347108,2013-04-28,6.5,6.0
347109,2013-04-28,6.416675,6.8
347110,2013-04-28,6.583325,6.25
347111,2013-04-28,4.3333,4.80002
347112,2013-04-28,6.733320000000001,6.25
347113,2013-04-28,5.2,6.33334
347114,2013-04-28,5.833349999999999,6.333325
347115,2013-04-28,5.333349999999999,6.2
347116,2013-04-28,7.083325,5.19998
347117,2013-04-28,5.25,5.8
347118,2013-04-28,5.66666,7.333325
347119,2013-04-28,6.25,5.416675
347120,2013-04-28,6.33334,5.416675
347121,2013-04-29,6.6667,5.666666666666667
347122,2013-04-29,4.916675,4.25
347123,2013-04-29,7.083325,5.73334
347124,2013-04-29,6.0,4.25
347125,2013-04-29,6.53334,4.25
347126,2013-04-29,6.13334,5.73334
347127,2013-04-29,5.75,6.26666
347128,2013-04-29,5.0,7.0
347129,2013-04-29,5.8,5.416675
347130,2013-04-29,7.46666,6.6666799999999995
347131,2013-04-29,5.4,
347132,2013-04-29,5.0,6.0
347133,2013-04-30,4.66664,6.777766666666667
347134,2013-04-30,6.53334,5.666675
347135,2013-04-30,5.79998,4.73334
347136,2013-04-30,6.46666,4.8
347137,2013-04-30,5.75,5.66666
347138,2013-04-30,5.66666,5.066660000000001
347139,2013-04-30,6.0,6.73334
347140,2013-04-30,7.0,7.41665
347141,2013-04-30,5.6,5.6
347142,2013-04-30,5.46666,6.33334
347143,2013-04-30,5.93332,5.0
347144,2013-04-30,6.066660000000001,4.933339999999999
347145,2013-04-30,5.60002,6.8
347146,2013-04-30,5.13334,6.13334
347147,2013-04-30,6.3333200000000005,5.66666
347148,2013-05-01,6.40002,5.86666
347149,2013-05-01,5.333349999999999,6.6
347150,2013-05-01,,2.833325
347151,2013-05-01,6.73334,5.555533333333334
347152,2013-05-01,5.0,7.13334
347153,2013-05-01,5.166675,5.0
347154,2013-05-01,5.53334,5.933339999999999
347155,2013-05-01,5.833349999999999,6.26666
347156,2013-05-01,6.00002,7.2
347157,2013-05-01,4.933339999999999,5.13334
347158,2013-05-01,5.5,
347159,2013-05-01,5.8,6.4
347160,2013-05-01,5.66664,7.53334
347161,2013-05-01,4.222233333333333,6.4
347162,2013-05-01,6.066660000000001,5.066660000000001
347163,2013-05-02,5.33334,5.33334
347164,2013-05-02,5.666666666666667,
347165,2013-05-02,,4.333325
347166,2013-05-02,6.39998,5.4
347168,2013-05-02,6.066660000000001,4.86666
347169,2013-05-02,6.73334,5.933339999999999
347170,2013-05-02,5.6,6.0
347171,2013-05-02,5.73334,6.916675
347172,2013-05-03,6.00002,6.06668
347173,2013-05-03,5.933339999999999,5.86666
347174,2013-05-03,6.933339999999999,5.833349999999999
347176,2013-05-03,7.066660000000001,5.8
347177,2013-05-03,4.866680000000001,6.8
347178,2013-05-03,5.46668,6.533320000000001
347179,2013-05-03,6.86666,5.0
347180,2013-05-03,6.33334,4.0
347181,2013-05-03,7.6,6.2
347182,2013-05-03,4.2,6.4
347183,2013-05-03,5.86666,6.2
347184,2013-05-03,5.166650000000001,5.86666
347185,2013-05-03,,7.0
347186,2013-05-03,6.4,6.13334
347187,2013-05-04,4.53334,6.6
347188,2013-05-04,5.75,
347189,2013-05-04,5.133319999999999,5.166650000000001
347190,2013-05-04,6.466679999999999,5.466679999999999
347191,2013-05-04,5.933339999999999,6.0
347192,2013-05-04,5.8,6.26666
347193,2013-05-04,6.066660000000001,6.6667
347194,2013-05-04,4.16665,7.26666
347196,2013-05-04,5.4,6.4
347197,2013-05-04,6.2,7.66666
347198,2013-05-04,6.2,6.4
347199,2013-05-04,5.73334,6.066660000000001
347200,2013-05-04,6.0,6.33334
347201,2013-05-04,6.53334,4.8
347202,2013-05-05,5.6,6.13334
347203,2013-05-05,,5.933339999999999
347204,2013-05-05,6.0,6.53334
347205,2013-05-05,4.86668,5.53334
347206,2013-05-05,5.6,6.53334
347207,2013-05-05,4.8,6.86666
347208,2013-05-05,5.73334,6.26666
347209,2013-05-05,7.0,4.46666
347210,2013-05-05,6.13334,5.2
347211,2013-05-05,6.533320000000001,5.6667
347212,2013-05-05,6.166675,7.066660000000001
347213,2013-05-05,5.06668,5.2
347214,2013-05-05,5.26666,6.4
347215,2013-05-05,6.066660000000001,6.06668
347216,2013-05-05,5.73334,6.46666
346960,2013-05-06,5.933339999999999,5.60002
347175,2013-05-06,7.2,6.46666
347217,2013-05-06,7.0,6.466679999999999
347218,2013-05-06,4.666666666666667,5.06668
347219,2013-05-06,7.53334,4.53334
347220,2013-05-06,4.8,4.86664
347221,2013-05-06,6.53334,6.73334
347222,2013-05-06,6.0,5.93332
347223,2013-05-06,2.0,6.46666
347224,2013-05-07,5.0,5.93332
347225,2013-05-07,6.26666,6.46666
347226,2013-05-07,6.66666,5.3333
347228,2013-05-07,6.066660000000001,7.2
347229,2013-05-07,5.73334,5.73334
347230,2013-05-07,6.2,5.666650000000001
347231,2013-05-07,5.6,6.93332
347232,2013-05-07,6.0,6.40002
347233,2013-05-07,5.933339999999999,7.0
347234,2013-05-07,4.0,4.666675
347235,2013-05-07,6.733320000000001,6.4
347236,2013-05-07,6.13334,5.266679999999999
347237,2013-05-07,5.53334,5.916675
347238,2013-05-07,5.66666,5.73334
347239,2013-05-08,5.13334,5.933339999999999
347240,2013-05-08,5.73334,6.266679999999999
347241,2013-05-08,5.6,6.4
347242,2013-05-08,7.6,6.933339999999999
347243,2013-05-08,6.2,5.222233333333333
347244,2013-05-08,6.00002,6.0
347245,2013-05-08,6.0,5.1111
347246,2013-05-08,4.66666,5.6667
347247,2013-05-08,6.8,6.4
347248,2013-05-08,5.06668,5.555533333333334
347249,2013-05-08,6.2,7.33334
347250,2013-05-08,6.86666,6.73334
347251,2013-05-08,6.2,4.0
347252,2013-05-08,6.2,7.13334
347253,2013-05-08,6.533320000000001,5.86668
347227,2013-05-09,5.66666,7.0
347254,2013-05-09,5.8,6.6
347255,2013-05-09,5.933339999999999,5.66666
347256,2013-05-09,6.6667,7.06668
347257,2013-05-09,5.1111,6.86666
347258,2013-05-09,4.0,7.4
347259,2013-05-09,4.7777666666666665,6.26666
347260,2013-05-09,6.8,7.0
347261,2013-05-09,4.86668,5.53334
347262,2013-05-09,6.73334,6.26666
347263,2013-05-10,5.866680000000001,
347264,2013-05-10,6.46666,6.26666
347265,2013-05-10,4.6,5.8
347266,2013-05-10,6.0,6.0
347267,2013-05-10,6.86666,6.333349999999999
347268,2013-05-10,6.0,6.2
347269,2013-05-10,5.266679999999999,6.2
347270,2013-05-10,6.06668,
347271,2013-05-10,4.166650000000001,4.933339999999999
347272,2013-05-10,6.933339999999999,5.73334
347273,2013-05-10,,5.26666
347274,2013-05-10,6.33334,
347275,2013-05-10,6.266679999999999,6.0
347276,2013-05-10,4.0,5.2
347277,2013-05-10,6.13334,5.5555666666666665
347278,2013-05-11,5.73334,4.3333
347279,2013-05-11,6.6,6.20002
347280,2013-05-11,4.53334,
347281,2013-05-11,6.4,5.4
347282,2013-05-11,6.8,4.73334
347283,2013-05-11,7.3333200000000005,6.33334
347284,2013-05-11,6.2,6.46666
347285,2013-05-11,6.33334,6.0
347286,2013-05-11,7.6,5.93332
347287,2013-05-11,4.73334,5.19998
347288,2013-05-11,6.86666,6.6
347289,2013-05-11,4.8,
347290,2013-05-11,6.0,
347291,2013-05-11,3.0666599999999997,6.4
347292,2013-05-11,7.33334,6.26666
347293,2013-05-12,6.533320000000001,5.99998
347294,2013-05-12,6.13334,6.46666
347295,2013-05-12,5.93332,6.066660000000001
347296,2013-05-12,5.4,6.4
347297,2013-05-12,4.86666,6.33334
347298,2013-05-12,3.0,
347299,2013-05-12,6.8,5.4
347300,2013-05-12,7.2,7.26666
347301,2013-05-12,5.66666,7.2
347302,2013-05-12,7.066660000000001,4.5
347303,2013-05-12,6.0,6.0
347304,2013-05-12,5.0,4.9333599999999995
347305,2013-05-12,6.6,
347306,2013-05-12,6.33334,5.6
347307,2013-05-12,6.13334,6.800019999999999
346865,2013-05-13,6.4,5.833349999999999
346877,2013-05-13,5.0,
347308,2013-05-13,6.06668,6.53334
347309,2013-05-13,4.333325,6.166650000000001
347310,2013-05-13,6.8,4.66666
347311,2013-05-13,6.73334,5.33334
347312,2013-05-13,6.266679999999999,5.416675
347313,2013-05-13,6.4,5.33332
347314,2013-05-13,6.13334,5.73334
347315,2013-05-13,6.6,5.6
347316,2013-05-13,5.86666,7.6
347317,2013-05-14,6.86666,6.066660000000001
347318,2013-05-14,6.13334,5.583325
347319,2013-05-14,6.46666,6.53334
347320,2013-05-14,6.73334,4.46666
347321,2013-05-14,6.0,5.66666
347322,2013-05-14,6.6,6.933339999999999
347323,2013-05-14,5.73334,6.066660000000001
347324,2013-05-14,6.33334,5.333325
347325,2013-05-14,6.6,7.6
347326,2013-05-14,5.66666,6.933339999999999
347327,2013-05-14,5.583325,5.083325
347328,2013-05-14,6.2,5.06668
347329,2013-05-14,6.2,6.26666
347330,2013-05-14,,5.266679999999999
347331,2013-05-14,6.46666,5.86666
347332,2013-05-15,6.33334,5.6
347333,2013-05-15,7.13334,6.73334
347334,2013-05-15,5.4,6.33334
347335,2013-05-15,5.8,5.8
347336,2013-05-15,7.26666,6.0
347337,2013-05-15,3.3333,5.266679999999999
347338,2013-05-15,5.6666799999999995,5.933339999999999
347339,2013-05-15,6.333349999999999,6.600019999999999
347340,2013-05-15,6.73334,6.2
347341,2013-05-15,5.416675,5.4
347342,2013-05-15,7.0,5.777799999999999
347343,2013-05-15,5.0,5.6
347344,2013-05-15,5.6,5.933339999999999
347345,2013-05-15,6.6666799999999995,4.333333333333333
347346,2013-05-15,5.666650000000001,5.933339999999999
347347,2013-05-16,6.53334,5.40002
347348,2013-05-16,5.5,5.53334
347349,2013-05-16,6.6,6.6
347350,2013-05-16,5.3333,5.25
347351,2013-05-16,5.93332,
347352,2013-05-16,6.0,6.66666
347353,2013-05-16,6.266679999999999,6.2
347354,2013-05-16,7.3333200000000005,4.66666
347355,2013-05-16,5.2,6.2
347356,2013-05-17,5.4,7.33334
347357,2013-05-17,6.13332,7.46666
347358,2013-05-17,5.00002,5.0
347359,2013-05-17,4.666666666666667,4.666666666666667
347360,2013-05-17,5.799980000000001,7.4
347361,2013-05-17,5.53334,6.33334
347362,2013-05-17,5.4,6.86666
347363,2013-05-17,5.06668,5.6
347364,2013-05-17,5.8,6.66666
347365,2013-05-17,5.4,5.933339999999999
347366,2013-05-17,7.0,6.4
347367,2013-05-17,1.0,5.8
347368,2013-05-17,6.6,5.6
347369,2013-05-17,6.33334,6.4
347370,2013-05-17,6.13334,5.8
347371,2013-05-18,6.2,6.2
347372,2013-05-18,6.266679999999999,6.0
347373,2013-05-18,5.933339999999999,6.73334
347374,2013-05-18,6.4,3.2666600000000003
347375,2013-05-18,6.466679999999999,6.86666
347376,2013-05-18,6.13332,4.1111
347377,2013-05-18,7.0,5.533320000000001
347378,2013-05-18,6.73334,6.2
347379,2013-05-18,6.266679999999999,6.0
347380,2013-05-18,6.0,6.53334
347381,2013-05-18,,5.86666
347382,2013-05-18,6.111133333333332,6.13332
347383,2013-05-18,5.86666,7.33334
347384,2013-05-18,7.2,6.53334
347385,2013-05-18,5.0,6.46666
347386,2013-05-19,4.533320000000001,5.3333200000000005
347387,2013-05-19,7.33334,6.86668
347388,2013-05-19,6.6666799999999995,6.0
347389,2013-05-19,6.0,5.533320000000001
347390,2013-05-19,6.33334,5.53334
347391,2013-05-19,6.6666799999999995,4.333333333333333
347392,2013-05-19,6.73334,5.13334
347393,2013-05-19,7.2,7.2
347394,2013-05-19,4.86666,5.66668
347395,2013-05-19,6.73334,6.0
347397,2013-05-19,5.733320000000001,6.4
347398,2013-05-19,6.0,5.73334
347399,2013-05-19,5.8,6.46666
347400,2013-05-19,6.0,5.8
347401,2013-05-20,5.4,6.86666
347402,2013-05-20,6.2,6.73334
347403,2013-05-20,4.916675,5.777766666666667
347404,2013-05-20,5.833349999999999,6.933339999999999
347405,2013-05-20,6.066660000000001,6.46666
347406,2013-05-20,5.444466666666667,6.26666
347407,2013-05-20,,5.66666
347408,2013-05-20,5.066660000000001,6.4
347409,2013-05-20,6.06668,6.600019999999999
347410,2013-05-20,4.6,
347411,2013-05-20,6.2,
347412,2013-05-20,5.6,6.6
347413,2013-05-20,5.933339999999999,7.13334
347414,2013-05-21,5.733320000000001,6.13334
347415,2013-05-21,5.53334,5.40002
347416,2013-05-21,5.6666799999999995,
347417,2013-05-21,4.93332,5.86668
347418,2013-05-21,5.833349999999999,7.066660000000001
347419,2013-05-21,6.2,4.933339999999999
347420,2013-05-21,5.8,5.2
347421,2013-05-21,5.8,5.46668
347422,2013-05-21,6.8,5.2
347423,2013-05-21,5.666666666666667,4.933339999999999
347424,2013-05-21,6.06668,7.13332
347425,2013-05-21,6.733320000000001,6.6
347426,2013-05-21,6.0,6.33334
347427,2013-05-21,5.8,6.3333
347428,2013-05-21,5.2,5.555533333333334
347429,2013-05-22,5.6,6.6
347430,2013-05-22,5.333325,7.13334
347431,2013-05-22,5.5,6.0
347432,2013-05-22,6.93332,6.46666
347433,2013-05-22,5.73334,5.73334
347434,2013-05-22,4.75,7.8
347435,2013-05-22,5.53334,5.2
347436,2013-05-22,5.13334,7.13334
347437,2013-05-22,,5.93332
347438,2013-05-22,6.3333200000000005,5.6
347439,2013-05-22,3.16665,
347440,2013-05-22,6.4,6.33334
347441,2013-05-22,5.46666,6.13334
347442,2013-05-22,6.2,6.06668
347443,2013-05-22,5.73334,7.0
347444,2013-05-23,6.66666,5.933339999999999
347445,2013-05-23,4.666675,5.53334
347446,2013-05-23,5.73334,6.73334
347447,2013-05-23,5.13334,5.86666
347448,2013-05-23,5.93332,
347449,2013-05-24,5.53334,7.33334
347451,2013-05-24,6.466679999999999,7.06668
347452,2013-05-24,5.66666,7.2
347453,2013-05-24,6.2,5.8889
347454,2013-05-24,,5.5
347455,2013-05-24,5.933339999999999,
347456,2013-05-24,5.2,6.333349999999999
347457,2013-05-24,4.4,6.333340000000001
347458,2013-05-24,7.933339999999999,7.2
347459,2013-05-24,7.066660000000001,6.066660000000001
347460,2013-05-24,,6.6
347461,2013-05-24,5.46666,6.8
347462,2013-05-24,4.916650000000001,6.6
347463,2013-05-24,6.13332,6.06668
347450,2013-05-25,6.2,6.3333200000000005
347464,2013-05-25,6.73334,
347465,2013-05-25,5.0,6.6666799999999995
347466,2013-05-25,6.66666,6.86668
347467,2013-05-25,6.8,5.0
347468,2013-05-25,5.40002,5.2
