game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
777117,2025-07-13,601713,650911,Nick Pivetta,Cristopher Sánchez,135,143,SD,PHI,2025,2025,0,0,regular,regular,18,18,18,18,10,12,12,12,5,4,3.07,2.59,0,0,0,0,102.7,107.7,79,93,35,31,12,7,27,29,1.03,1.13,114,116,9.99,9.7,,
777115,2025-07-13,667755,518876,José Soriano,Merrill Kelly,108,109,LAA,AZ,2025,2025,0,0,regular,regular,19,19,19,19,10,11,8,9,9,9,4.0,3.41,0,0,0,0,108.0,111.0,104,88,48,42,4,13,52,29,1.44,1.05,95,107,7.92,8.68,,
777116,2025-07-13,605488,621244,Jeffrey Springs,José Berríos,133,141,ATH,TOR,2025,2025,0,0,regular,regular,17,19,17,19,9,12,9,11,5,7,3.87,3.53,0,0,0,0,90.7,112.3,79,97,39,44,15,13,36,39,1.27,1.21,66,96,6.55,7.69,,
777119,2025-07-13,592662,808967,Robbie Ray,Yoshinobu Yamamoto,137,119,SF,LAD,2025,2025,0,0,regular,regular,19,18,19,18,12,10,12,10,4,6,2.63,2.77,0,0,0,0,113.0,97.3,82,70,33,30,12,10,42,34,1.1,1.07,122,109,9.72,10.08,,
777118,2025-07-13,543243,669721,Sonny Gray,Davis Daniel,138,144,STL,ATL,2025,2025,0,0,regular,regular,18,0,18,0,9,0,13,0,4,0,3.51,0.0,0,0,0,0,105.0,0.0,95,0,41,0,10,0,19,0,1.09,0.0,113,0,9.69,0.0,,
777123,2025-07-13,642547,663623,Freddy Peralta,Jake Irvin,158,120,MIL,WSH,2025,2025,0,0,regular,regular,19,19,19,19,8,8,12,9,7,9,2.74,4.78,0,0,0,0,105.0,111.0,78,108,32,59,12,22,36,37,1.09,1.31,111,78,9.51,6.32,,
777120,2025-07-13,650644,676282,Aaron Civale,Joey Cantillo,145,114,CWS,CLE,2025,2025,0,0,regular,regular,10,2,10,2,0,0,2,0,6,0,5.17,3.68,0,0,0,0,47.0,7.3,53,7,27,3,9,0,20,6,1.55,1.77,33,12,6.32,14.73,,
777113,2025-07-13,680573,656605,Simeon Woods Richardson,Mitch Keller,142,134,MIN,PIT,2025,2025,0,0,regular,regular,13,19,13,19,1,13,5,5,5,13,3.94,3.58,0,0,0,0,64.0,113.0,56,105,28,45,8,9,26,27,1.28,1.17,56,89,7.87,7.09,,
777124,2025-07-13,702070,605280,Noah Cameron,Clay Holmes,118,121,KC,NYM,2025,2025,0,0,regular,regular,11,18,11,18,6,6,3,11,8,6,2.56,3.29,0,0,0,0,63.3,98.3,41,84,18,36,7,11,20,40,0.96,1.26,50,81,7.11,7.41,,
777121,2025-07-13,656427,669302,Jack Flaherty,Logan Gilbert,116,136,DET,SEA,2025,2025,0,0,regular,regular,18,11,18,11,7,1,6,5,10,3,4.7,3.72,0,0,0,0,95.7,55.7,81,43,50,23,17,9,38,13,1.24,1.01,117,79,11.01,12.77,,
777128,2025-07-13,607259,596295,Nick Martinez,Austin Gomber,113,115,CIN,COL,2025,2025,0,0,regular,regular,18,5,18,5,8,0,6,1,11,4,5.0,5.92,0,0,0,0,102.7,24.3,104,33,57,16,14,5,24,5,1.25,1.56,72,11,6.31,4.07,,
777122,2025-07-13,701542,684007,Will Warren,Shota Imanaga,147,112,NYY,CHC,2025,2025,0,0,regular,regular,19,11,19,11,3,3,9,7,6,4,4.7,2.8,0,0,0,0,90.0,61.0,85,45,47,19,8,10,41,15,1.4,0.98,111,42,11.1,6.2,,
777129,2025-07-13,687064,691587,Brandon Young,Eury Pérez,110,146,BAL,MIA,2025,2025,0,0,regular,regular,5,6,5,6,0,1,0,2,4,1,6.14,4.0,0,0,0,0,22.0,27.0,27,17,15,12,3,2,11,11,1.73,1.04,21,29,8.59,9.67,,
777130,2025-07-13,678394,686752,Brayan Bello,Ryan Pepiot,111,139,BOS,TB,2025,2025,0,0,regular,regular,14,19,14,19,8,12,5,8,7,10,3.25,3.32,0,0,0,0,80.3,108.3,76,88,29,40,8,17,33,36,1.36,1.14,62,107,6.95,8.89,,
777125,2025-07-13,686613,543135,Hunter Brown,Nathan Eovaldi,117,140,HOU,TEX,2025,2025,0,0,regular,regular,18,15,18,15,13,9,13,7,5,6,2.21,1.62,0,0,0,0,110.0,83.3,71,58,27,15,11,4,32,13,0.94,0.85,129,86,10.55,9.29,,
