balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
2744,778506,2025-03-31,527048,663978,Martín Pérez,Chris Paddack,145,142,CWS,MIN,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2743,778504,2025-03-31,660730,663460,Elvin Rodríguez,Kris Bubic,158,118,MIL,KC,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2736,778512,2025-03-31,700249,656794,Cade Povich,Sean Newcomb,110,111,BAL,BOS,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2737,778502,2025-03-31,650911,608566,Cristopher Sánchez,Germán Márquez,143,115,PHI,COL,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2740,778511,2025-03-31,663903,677958,Brady Singer,Kumar Rocker,113,140,CIN,TEX,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2738,778509,2025-03-31,615698,656849,Cal Quantrill,David Peterson,146,121,MIA,NYM,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2739,778508,2025-03-31,656876,669387,Drew Rasmussen,Carmen Mlodzinski,139,134,TB,PIT,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2741,778507,2025-03-31,670102,647336,Bowden Francis,Michael Soroka,141,120,TOR,WSH,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2742,778503,2025-03-31,571945,542881,Miles Mikolas,Tyler Anderson,138,108,STL,LAA,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2745,778505,2025-03-31,669854,663855,Ronel Blanco,Jordan Hicks,117,137,HOU,SF,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2748,778499,2025-03-31,606996,682847,Kyle Hart,Luis Ortiz,135,114,SD,CLE,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
2749,778496,2025-03-31,676106,695549,Emerson Hancock,Jackson Jobe,136,116,SEA,DET,,,0,0,regular,regular,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,
63863,778501,2025-03-31,683155,676962,Joey Estes,Ben Brown,133,112,ATH,CHC,,2025,0,0,regular,regular,0,1,0,0,0,0,0,0,0,1,0.0,6.75,0,0,0,0,0.0,2.6666666666666665,0,4,0,2,0,0,0,3,0.0,2.62,0,5,0.0,16.88,,
2746,778500,2025-03-31,607192,656550,Tyler Glasnow,Grant Holmes,119,144,LAD,ATL,,2025,0,0,regular,regular,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0.0,18.0,,
