balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
4511,778445,2025-04-05,681857,663436,Reese Olson,Davis Martin,116,145,DET,CWS,2025,2025,0,0,regular,regular,1,1,1,1,0,1,0,0,1,0,7.71,0.0,0,0,0,0,4.666666666666667,6.0,4,4,4,0,1,0,2,2,1.29,1.0,5,2,9.64,3.0,,
4519,778440,2025-04-05,641927,681293,Bailey Ober,Spencer Arrighetti,142,117,MIN,HOU,2025,2025,0,0,regular,regular,1,1,1,1,0,1,0,1,1,0,27.0,1.5,0,0,0,0,2.6666666666666665,6.0,8,1,8,1,2,0,3,2,4.12,0.5,3,5,10.12,7.5,,
4520,778450,2025-04-05,571510,601713,Matthew Boyd,Nick Pivetta,112,135,CHC,SD,2025,2025,0,0,regular,regular,1,1,1,1,0,1,0,1,0,0,0.0,0.0,0,0,0,0,5.0,7.0,4,1,0,0,0,0,3,0,1.4,0.14,5,4,9.0,5.14,,
4510,778452,2025-04-05,680730,593958,Mitchell Parker,Eduardo Rodriguez,120,109,WSH,AZ,2025,2025,0,0,regular,regular,1,1,1,1,1,0,1,0,0,0,0.0,5.06,0,0,0,0,6.333333333333333,5.333333333333333,7,3,0,3,0,2,2,3,1.42,1.12,5,5,7.11,8.44,,
4512,778448,2025-04-05,605400,808963,Aaron Nola,Roki Sasaki,143,119,PHI,LAD,2025,2025,0,0,regular,regular,1,2,1,2,0,0,0,0,1,0,8.44,5.79,0,0,0,0,5.333333333333333,4.666666666666666,6,4,5,3,2,0,0,9,1.12,2.79,8,5,13.5,9.64,,
4514,778449,2025-04-05,663559,573186,Bailey Falter,Marcus Stroman,134,147,PIT,NYY,2025,2025,0,0,regular,regular,1,1,1,1,1,0,0,0,0,0,3.0,5.79,0,0,0,0,6.0,4.666666666666667,7,5,2,3,0,1,0,1,1.17,1.29,4,3,6.0,5.79,,
4517,778441,2025-04-05,608379,608372,Michael Wacha,Tomoyuki Sugano,118,110,KC,BAL,2025,2025,0,0,regular,regular,1,1,1,1,0,0,0,0,1,1,2.25,4.5,0,0,0,0,4.0,4.0,4,4,1,2,0,0,4,2,2.0,1.5,2,1,4.5,2.25,,
4521,778438,2025-04-05,594798,671737,Jacob deGrom,Taj Bradley,140,139,TEX,TB,2025,2025,0,0,regular,regular,1,1,1,1,0,1,0,1,0,0,0.0,3.0,0,0,0,0,5.0,6.0,2,5,0,2,0,0,2,0,0.8,0.83,6,7,10.8,10.5,,
4516,778446,2025-04-05,656288,605135,Griffin Canning,Chris Bassitt,121,141,NYM,TOR,2025,2025,0,0,regular,regular,1,1,1,1,0,1,0,1,1,0,3.18,1.5,0,0,0,0,5.666666666666667,6.0,4,8,2,1,1,0,2,2,1.06,1.67,4,7,6.35,10.5,,
4518,778439,2025-04-05,660730,663903,Elvin Rodríguez,Brady Singer,158,113,MIL,CIN,2025,2025,0,0,regular,regular,1,1,1,1,0,1,0,1,1,0,9.0,0.0,0,0,0,0,4.0,7.0,6,1,4,0,1,0,1,2,1.75,0.43,3,8,6.75,10.29,,
4513,778451,2025-04-05,700363,615698,AJ Smith-Shawver,Cal Quantrill,144,146,ATL,MIA,2025,2025,0,0,regular,regular,1,1,1,1,0,0,0,0,1,1,4.5,13.5,0,0,0,0,4.0,4.0,6,8,2,6,0,2,3,1,2.25,2.25,4,2,9.0,4.5,,
4522,778442,2025-04-05,608566,676664,Germán Márquez,JP Sears,115,133,COL,ATH,2025,2025,0,0,regular,regular,1,1,1,1,1,1,0,0,0,1,0.0,2.7,0,0,0,0,6.0,6.666666666666667,4,5,0,2,0,1,0,0,0.67,0.75,4,7,6.0,9.45,,
4524,778436,2025-04-05,592662,682243,Robbie Ray,Bryce Miller,137,136,SF,SEA,2025,2025,0,0,regular,regular,1,1,1,1,0,0,1,0,0,1,5.06,4.76,0,0,0,0,5.333333333333333,5.666666666666667,3,6,3,3,2,1,1,2,0.75,1.41,4,4,6.75,6.35,,
4523,778437,2025-04-05,686799,676440,Jack Kochanowicz,Tanner Bibee,108,114,LAA,CLE,2025,2025,0,0,regular,regular,1,1,1,1,1,0,0,1,0,0,3.0,0.0,0,0,0,0,6.0,5.666666666666667,4,2,2,0,1,0,0,2,0.67,0.71,4,2,6.0,3.18,,
