balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
7072,778375,2025-04-11,676440,663460,Tanner Bibee,Kris Bubic,114,118,CLE,KC,2025,2025,0,0,regular,regular,2,2,2,2,0,2,1,2,1,0,6.52,0.0,0,0,0,0,9.666666666666668,12.666666666666668,11,7,7,0,4,0,3,3,1.45,0.79,6,16,5.59,11.37,,
7073,778374,2025-04-11,663903,663559,Brady Singer,Bailey Falter,113,134,CIN,PIT,2025,2025,0,0,regular,regular,2,2,2,2,1,1,2,0,0,1,2.25,8.1,0,0,0,0,12.0,10.0,10,14,3,9,0,2,3,1,1.08,1.5,15,9,11.25,8.1,,
7071,778367,2025-04-11,671737,693821,Taj Bradley,Bryce Elder,139,144,TB,ATL,2025,2025,0,0,regular,regular,2,1,2,1,1,0,1,0,0,0,4.91,6.75,0,0,0,0,11.0,4.0,7,3,6,3,2,2,4,2,1.0,1.25,14,3,11.45,6.75,,
7074,778370,2025-04-11,573186,592662,Marcus Stroman,Robbie Ray,147,137,NYY,SF,2025,2025,0,0,regular,regular,2,2,2,2,0,1,0,2,0,0,7.27,3.18,0,0,0,0,8.666666666666668,11.333333333333332,8,7,7,4,1,3,4,6,1.38,1.15,6,6,6.23,4.76,,
7076,778369,2025-04-11,665795,680730,Edward Cabrera,Mitchell Parker,146,120,MIA,WSH,,2025,0,0,regular,regular,0,2,0,2,0,2,0,2,0,0,0.0,0.73,0,0,0,0,0.0,12.333333333333332,0,9,0,1,0,0,0,6,0.0,1.22,0,7,0.0,5.11,,
7078,778366,2025-04-11,663436,656794,Davis Martin,Sean Newcomb,145,111,CWS,BOS,2025,2025,0,0,regular,regular,2,2,2,2,1,0,0,0,1,1,5.73,5.19,0,0,0,0,11.0,8.666666666666668,13,14,7,5,2,0,4,5,1.55,2.19,4,9,3.27,9.35,,
7077,778368,2025-04-11,669854,686799,Ronel Blanco,Jack Kochanowicz,117,108,HOU,LAA,2025,2025,0,0,regular,regular,2,2,2,2,0,1,0,1,1,0,9.45,3.27,0,0,0,0,6.666666666666666,11.0,8,8,7,4,0,3,6,3,2.1,1.0,9,8,12.15,6.55,,
7079,778363,2025-04-11,701581,681857,David Festa,Reese Olson,142,116,MIN,DET,,2025,0,0,regular,regular,0,2,0,2,0,1,0,1,0,1,0.0,5.06,0,0,0,0,0.0,10.666666666666668,0,11,0,6,0,1,0,5,0.0,1.5,0,10,0.0,8.44,,
7080,778365,2025-04-11,669467,605400,Andre Pallante,Aaron Nola,138,143,STL,PHI,2025,2025,0,0,regular,regular,2,2,2,2,0,1,1,0,0,2,3.86,6.35,0,0,0,0,9.333333333333332,11.333333333333332,8,13,4,8,2,4,5,1,1.39,1.24,9,10,8.68,7.94,,
7082,778361,2025-04-11,601713,608566,Nick Pivetta,Germán Márquez,135,115,SD,COL,2025,2025,0,0,regular,regular,2,2,2,2,1,1,1,0,1,1,2.7,2.45,0,0,0,0,10.0,11.0,7,9,3,3,1,0,3,6,1.0,1.36,8,7,7.2,5.73,,
7085,778360,2025-04-11,682243,594798,Bryce Miller,Jacob deGrom,136,140,SEA,TEX,2025,2025,0,0,regular,regular,2,2,2,2,0,0,0,0,2,0,5.73,3.37,0,0,0,0,11.0,10.666666666666668,13,10,7,4,1,2,5,2,1.64,1.12,8,9,6.55,7.59,,
7083,778364,2025-04-11,593958,500779,Eduardo Rodriguez,Jose Quintana,109,158,AZ,MIL,2025,,0,0,regular,regular,2,0,2,0,0,0,0,0,1,0,6.1,0.0,0,0,0,0,10.333333333333332,0.0,8,0,7,0,2,0,4,0,1.16,0.0,17,0,14.81,0.0,,
64003,778358,2025-04-11,676664,656288,JP Sears,Griffin Canning,133,121,ATH,NYM,2025,2025,0,0,regular,regular,2,2,2,2,2,0,1,0,1,1,3.46,2.79,0,0,0,0,13.0,9.666666666666668,11,8,5,3,2,1,2,5,1.0,1.34,9,10,6.23,9.31,,
7081,778356,2025-04-11,808967,571510,Yoshinobu Yamamoto,Matthew Boyd,119,112,LAD,CHC,2025,2025,0,0,regular,regular,3,2,3,2,1,1,1,1,1,0,1.69,0.0,0,0,0,0,16.0,11.0,11,9,3,0,2,0,6,4,1.06,1.18,19,10,10.69,8.18,,
