game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
776636,2025-08-22,506433,605483,Yu Darvish,Blake Snell,135,119,SD,LAD,2025,2025,0,0,regular,regular,8,5,8,5,2,1,2,3,2,1,5.97,1.8,0,0,0,0,37.7,25.0,33,23,25,5,6,2,13,13,1.22,1.44,34,25,8.12,9.0,,
776635,2025-08-22,669194,641793,Ryne Nelson,Zack Littell,109,113,AZ,CIN,2025,2025,0,0,regular,regular,16,25,16,25,5,15,8,12,7,12,3.31,3.52,0,0,0,0,87.0,151.0,70,144,32,59,11,27,24,24,1.08,1.11,72,103,7.45,6.14,,
776638,2025-08-22,693433,806960,Bryan Woo,Luis Morales,136,133,SEA,ATH,2025,2025,0,0,regular,regular,24,2,24,2,18,0,12,1,12,0,3.02,1.17,0,0,0,0,152.0,7.7,119,5,51,1,22,0,28,7,0.97,1.57,153,9,9.06,10.57,,
776640,2025-08-22,542881,665871,Tyler Anderson,Javier Assad,108,112,LAA,CHC,2025,2025,0,0,regular,regular,24,2,24,2,6,0,9,0,12,1,4.77,5.62,0,0,0,0,126.3,8.0,127,13,67,5,27,1,52,2,1.42,1.88,98,5,6.98,5.62,,
776634,2025-08-22,500779,687931,Jose Quintana,Carson Whisenhunt,158,137,MIL,SF,2025,2025,0,0,regular,regular,19,3,19,3,7,0,13,1,6,2,3.32,5.02,0,0,0,0,105.7,14.3,98,13,39,8,14,5,37,7,1.28,1.4,73,12,6.22,7.53,,
776641,2025-08-22,543135,677944,Nathan Eovaldi,Slade Cecconi,140,114,TEX,CLE,2025,2025,0,0,regular,regular,21,16,21,16,13,7,13,7,6,7,1.76,4.5,0,0,0,0,123.0,90.0,86,93,24,45,10,17,21,26,0.87,1.32,120,76,8.78,7.6,,
776639,2025-08-22,650644,805673,Aaron Civale,Zebby Matthews,145,142,CWS,MIN,2025,2025,0,0,regular,regular,16,10,16,10,3,1,4,4,9,4,4.88,5.06,0,0,0,0,79.3,48.0,79,54,43,27,11,8,28,15,1.35,1.44,65,63,7.37,11.81,,
776643,2025-08-22,700249,621121,Cade Povich,Lance McCullers Jr.,110,117,BAL,HOU,2025,2025,0,0,regular,regular,14,11,14,11,3,3,2,3,9,1,5.2,6.9,0,0,0,0,72.7,44.3,79,48,42,34,12,9,26,29,1.44,1.74,76,50,9.41,10.15,,
776645,2025-08-22,666214,690997,Joey Wentz,Nolan McLean,144,121,ATL,NYM,2025,2025,0,0,regular,regular,6,1,6,1,2,0,2,1,4,0,2.84,0.0,0,0,0,0,31.7,5.3,21,2,10,0,2,0,11,4,1.01,1.13,25,8,7.11,13.5,,
776646,2025-08-22,687473,669456,Ryan Gusto,Shane Bieber,146,141,MIA,TOR,2025,2025,0,0,regular,regular,15,0,15,0,4,0,6,0,5,0,5.38,0.0,0,0,0,0,72.0,0.0,79,0,43,0,10,0,22,0,1.4,0.0,76,0,9.5,0.0,,
776649,2025-08-22,663554,686701,Casey Mize,Ryan Bergert,116,118,DET,KC,2025,2025,0,0,regular,regular,21,10,21,10,7,0,13,3,5,3,3.63,2.98,0,0,0,0,111.7,48.3,110,35,45,16,16,6,29,23,1.24,1.2,103,49,8.3,9.12,,
776647,2025-08-22,608331,678394,Max Fried,Brayan Bello,147,111,NYY,BOS,2025,2025,0,0,regular,regular,25,21,25,21,14,13,15,9,8,10,3.26,3.22,0,0,0,0,149.0,123.0,130,115,54,44,13,13,37,44,1.12,1.29,141,94,8.52,6.88,,
776648,2025-08-22,592836,676917,Taijuan Walker,Cade Cavalli,143,120,PHI,WSH,2025,2025,0,0,regular,regular,15,3,15,3,4,1,5,1,6,1,3.25,2.2,0,0,0,0,74.7,16.3,78,17,27,4,10,1,22,4,1.34,1.29,49,14,5.91,7.71,,
776637,2025-08-22,677952,622608,Braxton Ashcraft,Antonio Senzatela,134,115,PIT,COL,2025,2025,0,0,regular,regular,3,22,3,22,0,2,1,5,0,14,1.59,7.27,0,0,0,0,11.3,104.0,7,160,2,84,0,19,1,35,0.71,1.88,11,55,8.74,4.76,,
776633,2025-08-22,605288,571945,Adrian Houser,Miles Mikolas,139,138,TB,STL,2025,2025,0,0,regular,regular,14,24,14,24,9,7,8,9,5,11,2.67,4.99,0,0,0,0,84.3,122.7,83,130,25,68,5,21,26,30,1.29,1.3,60,80,6.4,5.87,,
